source,collection_id,language,package,n_deposits
zenodo,jeea_replication,python,matlab,1
zenodo,jeea_replication,python,Unidecode,1
zenodo,jeea_replication,python,networkx,1
zenodo,jeea_replication,python,pingouin,1
zenodo,jeea_replication,python,psutil,1
zenodo,jeea_replication,python,contractions,1
zenodo,jeea_replication,python,pyjarowinkler,1
zenodo,jeea_replication,python,h3,1
zenodo,jeea_replication,python,pyproj,1
zenodo,jeea_replication,python,googlemaps,1
zenodo,jeea_replication,python,jellyfish,1
zenodo,jeea_replication,python,nameparser,1
zenodo,jeea_replication,python,pyblp,1
zenodo,jeea_replication,python,functions,1
zenodo,jeea_replication,python,pytrends,1
zenodo,jeea_replication,python,ipython,1
zenodo,jeea_replication,python,sequence-jacobian,1
zenodo,jeea_replication,python,numba,1
zenodo,jeea_replication,python,googleapiclient,1
zenodo,jeea_replication,python,nbformat,1
zenodo,jeea_replication,python,nbclient,1
zenodo,jeea_replication,python,Pillow,1
zenodo,jeea_replication,python,gensim,1
zenodo,jeea_replication,python,vaderSentiment,1
zenodo,jeea_replication,python,ee,1
zenodo,jeea_replication,python,geemap,1
zenodo,jeea_replication,python,pyogrio,1
zenodo,jeea_replication,python,tabulate,1
zenodo,jeea_replication,r,dplyr,23
zenodo,jeea_replication,r,haven,17
zenodo,jeea_replication,r,readxl,15
zenodo,jeea_replication,r,data.table,15
zenodo,jeea_replication,r,ggplot2,14
zenodo,jeea_replication,r,fixest,11
zenodo,jeea_replication,r,sf,10
zenodo,jeea_replication,r,tidyverse,9
zenodo,jeea_replication,r,tidyr,7
zenodo,jeea_replication,r,readr,7
zenodo,jeea_replication,r,stringr,7
zenodo,jeea_replication,r,zoo,6
zenodo,jeea_replication,r,lfe,6
zenodo,jeea_replication,r,xtable,6
zenodo,jeea_replication,r,knitr,6
zenodo,jeea_replication,r,purrr,6
zenodo,jeea_replication,r,lubridate,5
zenodo,jeea_replication,r,rstudioapi,5
zenodo,jeea_replication,r,openxlsx,4
zenodo,jeea_replication,r,Hmisc,4
zenodo,jeea_replication,r,pacman,4
zenodo,jeea_replication,r,kableExtra,4
zenodo,jeea_replication,r,stargazer,4
zenodo,jeea_replication,r,terra,4
zenodo,jeea_replication,r,tibble,4
zenodo,jeea_replication,r,boot,3
zenodo,jeea_replication,r,plyr,3
zenodo,jeea_replication,r,gridExtra,3
zenodo,jeea_replication,r,lmtest,3
zenodo,jeea_replication,r,randomForest,3
zenodo,jeea_replication,r,ggrepel,3
zenodo,jeea_replication,r,here,3
zenodo,jeea_replication,r,ggpubr,3
zenodo,jeea_replication,r,broom,3
zenodo,jeea_replication,r,modelsummary,3
zenodo,jeea_replication,r,units,3
zenodo,jeea_replication,r,ggthemes,3
zenodo,jeea_replication,r,geosphere,3
zenodo,jeea_replication,r,sp,3
zenodo,jeea_replication,r,igraph,3
zenodo,jeea_replication,r,arrow,3
zenodo,jeea_replication,r,doParallel,3
zenodo,jeea_replication,r,renv,3
zenodo,jeea_replication,r,reshape2,2
zenodo,jeea_replication,r,Matrix,2
zenodo,jeea_replication,r,foreach,2
zenodo,jeea_replication,r,sandwich,2
zenodo,jeea_replication,r,tidyselect,2
zenodo,jeea_replication,r,grf,2
zenodo,jeea_replication,r,magrittr,2
zenodo,jeea_replication,r,pracma,2
zenodo,jeea_replication,r,labelled,2
zenodo,jeea_replication,r,car,2
zenodo,jeea_replication,r,viridis,2
zenodo,jeea_replication,r,jsonlite,2
zenodo,jeea_replication,r,Cairo,2
zenodo,jeea_replication,r,tidygraph,2
zenodo,jeea_replication,r,ggmap,2
zenodo,jeea_replication,r,Rfast,2
zenodo,jeea_replication,r,sqldf,2
zenodo,jeea_replication,r,glmnet,2
zenodo,jeea_replication,r,caret,2
zenodo,jeea_replication,r,countrycode,2
zenodo,jeea_replication,r,qs2,2
zenodo,jeea_replication,r,collapse,2
zenodo,jeea_replication,r,matrixStats,2
zenodo,jeea_replication,r,stringi,2
zenodo,jeea_replication,r,foreign,2
zenodo,jeea_replication,r,exactextractr,2
zenodo,jeea_replication,r,raster,2
zenodo,jeea_replication,r,forcats,2
zenodo,jeea_replication,r,plm,2
zenodo,jeea_replication,r,seasonal,1
zenodo,jeea_replication,r,doMC,1
zenodo,jeea_replication,r,digest,1
zenodo,jeea_replication,r,evd,1
zenodo,jeea_replication,r,combinat,1
zenodo,jeea_replication,r,RcppEigen,1
zenodo,jeea_replication,r,kpodclustr,1
zenodo,jeea_replication,r,MASS,1
zenodo,jeea_replication,r,devtools,1
zenodo,jeea_replication,r,policytree,1
zenodo,jeea_replication,r,rstanarm,1
zenodo,jeea_replication,r,brms,1
zenodo,jeea_replication,r,logr,1
zenodo,jeea_replication,r,wbstats,1
zenodo,jeea_replication,r,marginaleffects,1
zenodo,jeea_replication,r,BayesFactor,1
zenodo,jeea_replication,r,sessioninfo,1
zenodo,jeea_replication,r,estimatr,1
zenodo,jeea_replication,r,lavaan,1
zenodo,jeea_replication,r,fastDummies,1
zenodo,jeea_replication,r,gt,1
zenodo,jeea_replication,r,wildrwolf,1
zenodo,jeea_replication,r,polycor,1
zenodo,jeea_replication,r,psych,1
zenodo,jeea_replication,r,nFactors,1
zenodo,jeea_replication,r,xlsx,1
zenodo,jeea_replication,r,scales,1
zenodo,jeea_replication,r,oglmx,1
zenodo,jeea_replication,r,expm,1
zenodo,jeea_replication,r,ggalt,1
zenodo,jeea_replication,r,ggspatial,1
zenodo,jeea_replication,r,Rcpp,1
zenodo,jeea_replication,r,stars,1
zenodo,jeea_replication,r,numDeriv,1
zenodo,jeea_replication,r,R.utils,1
zenodo,jeea_replication,r,dodgr,1
zenodo,jeea_replication,r,geodist,1
zenodo,jeea_replication,r,nabor,1
zenodo,jeea_replication,r,gtools,1
zenodo,jeea_replication,r,multicool,1
zenodo,jeea_replication,r,survival,1
zenodo,jeea_replication,r,pbapply,1
zenodo,jeea_replication,r,tidyterra,1
zenodo,jeea_replication,r,WDI,1
zenodo,jeea_replication,r,ggsn,1
zenodo,jeea_replication,r,StatMatch,1
zenodo,jeea_replication,r,glue,1
zenodo,jeea_replication,r,rsdmx,1
zenodo,jeea_replication,r,abcrf,1
zenodo,jeea_replication,r,randomForestExplainer,1
zenodo,jeea_replication,r,e1071,1
zenodo,jeea_replication,r,ranger,1
zenodo,jeea_replication,r,rattle,1
zenodo,jeea_replication,r,rsample,1
zenodo,jeea_replication,r,peacesciencer,1
zenodo,jeea_replication,r,rlang,1
zenodo,jeea_replication,r,kit,1
zenodo,jeea_replication,r,truncnorm,1
zenodo,jeea_replication,r,iterators,1
zenodo,jeea_replication,r,fs,1
zenodo,jeea_replication,r,fst,1
zenodo,jeea_replication,r,duckdb,1
zenodo,jeea_replication,r,dbplyr,1
zenodo,jeea_replication,r,duckdbfs,1
zenodo,jeea_replication,r,doFuture,1
zenodo,jeea_replication,r,progress,1
zenodo,jeea_replication,r,callr,1
zenodo,jeea_replication,r,future.callr,1
zenodo,jeea_replication,r,snakecase,1
zenodo,jeea_replication,r,RColorBrewer,1
zenodo,jeea_replication,r,remotes,1
zenodo,jeea_replication,r,rootSolve,1
zenodo,jeea_replication,r,gdistance,1
zenodo,jeea_replication,r,latex2exp,1
zenodo,jeea_replication,r,tm,1
zenodo,jeea_replication,r,extrafont,1
zenodo,jeea_replication,r,corpcor,1
zenodo,jeea_replication,r,quadprog,1
zenodo,jeea_replication,r,mirai,1
zenodo,jeea_replication,r,synthReturn,1
zenodo,jeea_replication,r,easyalluvial,1
zenodo,jeea_replication,r,ggalluvial,1
zenodo,jeea_replication,r,geodata,1
zenodo,jeea_replication,r,ggforce,1
zenodo,jeea_replication,r,ggprism,1
zenodo,jeea_replication,r,maps,1
zenodo,jeea_replication,r,testthat,1
zenodo,jeea_replication,r,RSQLite,1
zenodo,jeea_replication,r,RPostgres,1
zenodo,jeea_replication,r,frenchdata,1
zenodo,jeea_replication,r,roll,1
zenodo,jeea_replication,r,DBI,1
zenodo,jeea_replication,r,tidyfast,1
zenodo,jeea_replication,r,tikzDevice,1
zenodo,jeea_replication,r,mFilter,1
zenodo,jeea_replication,r,Rmisc,1
zenodo,jeea_replication,r,psd,1
zenodo,jeea_replication,r,DescTools,1
zenodo,jeea_replication,r,margins,1
zenodo,jeea_replication,r,moments,1
zenodo,jeea_replication,r,vars,1
zenodo,jeea_replication,r,readstata13,1
zenodo,jeea_replication,r,nngeo,1
zenodo,jeea_replication,r,re2,1
zenodo,jeea_replication,r,totalcensus,1
zenodo,jeea_replication,r,httr,1
zenodo,jeea_replication,r,rmapshaper,1
zenodo,jeea_replication,r,writexl,1
zenodo,jeea_replication,r,reldist,1
zenodo,jeea_replication,r,patchwork,1
zenodo,jeea_replication,r,cowplot,1
zenodo,jeea_replication,r,ggpattern,1
zenodo,jeea_replication,r,tmap,1
zenodo,jeea_replication,r,leaps,1
zenodo,jeea_replication,r,kernlab,1
zenodo,jeea_replication,r,xgboost,1
zenodo,jeea_replication,r,lwgeom,1
zenodo,jeea_replication,r,sfnetworks,1
zenodo,jeea_replication,r,codebook,1
zenodo,jeea_replication,stata,estout,76
zenodo,jeea_replication,stata,reghdfe,44
zenodo,jeea_replication,stata,coefplot,42
zenodo,jeea_replication,stata,outreg2,29
zenodo,jeea_replication,stata,binscatter,21
zenodo,jeea_replication,stata,ivreg2,13
zenodo,jeea_replication,stata,spmap,13
zenodo,jeea_replication,stata,labutil,12
zenodo,jeea_replication,stata,winsor2,10
zenodo,jeea_replication,stata,geodist,10
zenodo,jeea_replication,stata,grstyle,9
zenodo,jeea_replication,stata,ivreghdfe,9
zenodo,jeea_replication,stata,unique,9
zenodo,jeea_replication,stata,rdrobust,8
zenodo,jeea_replication,stata,distinct,8
zenodo,jeea_replication,stata,rddensity,7
zenodo,jeea_replication,stata,ppmlhdfe,7
zenodo,jeea_replication,stata,shp2dta,7
zenodo,jeea_replication,stata,parmest,6
zenodo,jeea_replication,stata,carryforward,6
zenodo,jeea_replication,stata,acreg,6
zenodo,jeea_replication,stata,kountry,5
zenodo,jeea_replication,stata,heatplot,5
zenodo,jeea_replication,stata,regsave,5
zenodo,jeea_replication,stata,mdesc,4
zenodo,jeea_replication,stata,listtex,4
zenodo,jeea_replication,stata,outtable,4
zenodo,jeea_replication,stata,psmatch2,4
zenodo,jeea_replication,stata,csdid,4
zenodo,jeea_replication,stata,outreg,4
zenodo,jeea_replication,stata,gtools,4
zenodo,jeea_replication,stata,boottest,4
zenodo,jeea_replication,stata,did_imputation,3
zenodo,jeea_replication,stata,texsave,3
zenodo,jeea_replication,stata,cdfplot,3
zenodo,jeea_replication,stata,ereplace,3
zenodo,jeea_replication,stata,event_plot,3
zenodo,jeea_replication,stata,ebalance,3
zenodo,jeea_replication,stata,ietoolkit,2
zenodo,jeea_replication,stata,wyoung,2
zenodo,jeea_replication,stata,lincomest,2
zenodo,jeea_replication,stata,ssaggregate,2
zenodo,jeea_replication,stata,balancetable,2
zenodo,jeea_replication,stata,reclink,2
zenodo,jeea_replication,stata,addplot,2
zenodo,jeea_replication,stata,synth,2
zenodo,jeea_replication,stata,keeporder,2
zenodo,jeea_replication,stata,sgini,2
zenodo,jeea_replication,stata,cltest,2
zenodo,jeea_replication,stata,geonear,2
zenodo,jeea_replication,stata,rangestat,2
zenodo,jeea_replication,stata,xtscc,2
zenodo,jeea_replication,stata,palettes,2
zenodo,jeea_replication,stata,sdid,2
zenodo,jeea_replication,stata,weakivtest,2
zenodo,jeea_replication,stata,texdoc,2
zenodo,jeea_replication,stata,winsor,2
zenodo,jeea_replication,stata,missings,2
zenodo,jeea_replication,stata,geoinpoly,2
zenodo,jeea_replication,stata,kdens,2
zenodo,jeea_replication,stata,swindex,2
zenodo,jeea_replication,stata,moransi,2
zenodo,jeea_replication,stata,fs,2
zenodo,jeea_replication,stata,asgen,2
zenodo,jeea_replication,stata,xtabond2,2
zenodo,jeea_replication,stata,rscript,2
zenodo,jeea_replication,stata,xttrans2,2
zenodo,jeea_replication,stata,ftools,2
zenodo,jeea_replication,stata,ritest,1
zenodo,jeea_replication,stata,mhtreg,1
zenodo,jeea_replication,stata,rwolf,1
zenodo,jeea_replication,stata,texmerge,1
zenodo,jeea_replication,stata,distplot,1
zenodo,jeea_replication,stata,nrow,1
zenodo,jeea_replication,stata,nmissing,1
zenodo,jeea_replication,stata,findname,1
zenodo,jeea_replication,stata,bgshade,1
zenodo,jeea_replication,stata,ztree2stata,1
zenodo,jeea_replication,stata,postrcspline,1
zenodo,jeea_replication,stata,vc_pack,1
zenodo,jeea_replication,stata,tabout,1
zenodo,jeea_replication,stata,fsum,1
zenodo,jeea_replication,stata,betacoef,1
zenodo,jeea_replication,stata,sppack,1
zenodo,jeea_replication,stata,bacondecomp,1
zenodo,jeea_replication,stata,mylabels,1
zenodo,jeea_replication,stata,ingap,1
zenodo,jeea_replication,stata,dlist,1
zenodo,jeea_replication,stata,ashell,1
zenodo,jeea_replication,stata,stripplot,1
zenodo,jeea_replication,stata,todummy,1
zenodo,jeea_replication,stata,lassopack,1
zenodo,jeea_replication,stata,asdoc,1
zenodo,jeea_replication,stata,charlist,1
zenodo,jeea_replication,stata,leebounds,1
zenodo,jeea_replication,stata,reg2hdfe,1
zenodo,jeea_replication,stata,aaplot,1
zenodo,jeea_replication,stata,psacalc,1
zenodo,jeea_replication,stata,dyads,1
zenodo,jeea_replication,stata,qqvalue,1
zenodo,jeea_replication,stata,did_multiplegt_dyn,1
zenodo,jeea_replication,stata,eventstudyinteract,1
zenodo,jeea_replication,stata,statsmat,1
zenodo,jeea_replication,stata,rangejoin,1
zenodo,jeea_replication,stata,statastates,1
zenodo,jeea_replication,stata,eventdd,1
zenodo,jeea_replication,stata,xsvmat,1
zenodo,jeea_replication,stata,hdquantile,1
zenodo,jeea_replication,stata,mipolate,1
zenodo,jeea_replication,stata,shufflevar,1
zenodo,jeea_replication,stata,rsource,1
zenodo,jeea_replication,stata,inequal7,1
zenodo,jeea_replication,stata,filelist,1
zenodo,jeea_replication,stata,dataout,1
zenodo,jeea_replication,stata,mat2txt,1
zenodo,jeea_replication,stata,calipmatch,1
zenodo,jeea_replication,stata,b1x2,1
zenodo,jeea_replication,stata,sutex2,1
zenodo,jeea_replication,stata,eclplot,1
zenodo,jeea_replication,stata,akdensity,1
zenodo,jeea_replication,stata,jarowinkler,1
zenodo,jeea_replication,stata,gsample,1
zenodo,jeea_replication,stata,kfoldclass,1
zenodo,jeea_replication,stata,grc1leg2,1
zenodo,jeea_replication,stata,hotdeck,1
zenodo,jeea_replication,stata,twostepweakiv,1
zenodo,jeea_replication,stata,ineqdec0,1
zenodo,jeea_replication,stata,oaxaca,1
zenodo,jeea_replication,stata,eurostatuse,1
zenodo,jeea_replication,stata,domin,1
zenodo,jeea_replication,stata,vce2way,1
zenodo,jeea_replication,stata,drdid,1
zenodo,jeea_replication,stata,binscatterhist,1
zenodo,jeea_replication,stata,dpplot,1
zenodo,jeea_replication,stata,corrtex,1
zenodo,jeea_replication,stata,maptile,1
zenodo,jeea_replication,stata,suregr,1
zenodo,jeea_replication,stata,cem,1
zenodo,jeea_replication,stata,spgrid,1
zenodo,jeea_replication,stata,spkde,1
zenodo,jeea_replication,stata,matchit,1
zenodo,jeea_replication,stata,fastxtile,1
zenodo,jeea_replication,stata,sumup,1
zenodo,jeea_replication,stata,tabplot,1
zenodo,jeea_replication,stata,listtab,1
zenodo,jeea_replication,stata,workdays,1
zenodo,jeea_replication,stata,mtefe,1
zenodo,jeea_replication,stata,geo2xy,1
zenodo,jeea_replication,stata,xtivreg2,1
zenodo,jeea_replication,stata,rwolf2,1
zenodo,jeea_replication,stata,splitvallabels,1
zenodo,jeea_replication,stata,xtdpdml,1
dataverse,jhpe,python,pandas,1
dataverse,jhpe,python,mpi4py,1
dataverse,jhpe,python,numpy,1
dataverse,jhpe,python,scikit-learn,1
dataverse,jhpe,python,wget,1
dataverse,jhpe,python,PyPDF2,1
dataverse,jhpe,python,pdf2image,1
dataverse,jhpe,python,Pillow,1
dataverse,jhpe,python,nltk,1
dataverse,jhpe,python,langdetect,1
dataverse,jhpe,r,ggplot2,10
dataverse,jhpe,r,dplyr,9
dataverse,jhpe,r,readxl,8
dataverse,jhpe,r,stringr,8
dataverse,jhpe,r,stargazer,7
dataverse,jhpe,r,foreign,6
dataverse,jhpe,r,MASS,6
dataverse,jhpe,r,haven,6
dataverse,jhpe,r,lmtest,6
dataverse,jhpe,r,scales,5
dataverse,jhpe,r,lfe,5
dataverse,jhpe,r,rgdal,4
dataverse,jhpe,r,raster,4
dataverse,jhpe,r,sandwich,4
dataverse,jhpe,r,gridExtra,4
dataverse,jhpe,r,ggpubr,4
dataverse,jhpe,r,sf,4
dataverse,jhpe,r,broom,4
dataverse,jhpe,r,plyr,4
dataverse,jhpe,r,tidyverse,4
dataverse,jhpe,r,patchwork,4
dataverse,jhpe,r,data.table,3
dataverse,jhpe,r,maptools,3
dataverse,jhpe,r,multiwayvcov,3
dataverse,jhpe,r,tidyr,3
dataverse,jhpe,r,readr,3
dataverse,jhpe,r,modelsummary,3
dataverse,jhpe,r,marginaleffects,3
dataverse,jhpe,r,lme4,2
dataverse,jhpe,r,sp,2
dataverse,jhpe,r,rgeos,2
dataverse,jhpe,r,spdep,2
dataverse,jhpe,r,margins,2
dataverse,jhpe,r,ggmap,2
dataverse,jhpe,r,forcats,2
dataverse,jhpe,r,readstata13,2
dataverse,jhpe,r,ggrepel,2
dataverse,jhpe,r,RColorBrewer,2
dataverse,jhpe,r,dismo,2
dataverse,jhpe,r,reshape2,2
dataverse,jhpe,r,tibble,2
dataverse,jhpe,r,xtable,2
dataverse,jhpe,r,lubridate,2
dataverse,jhpe,r,cowplot,2
dataverse,jhpe,r,viridis,2
dataverse,jhpe,r,pacman,2
dataverse,jhpe,r,fixest,2
dataverse,jhpe,r,rnaturalearth,2
dataverse,jhpe,r,ivreg,2
dataverse,jhpe,r,car,2
dataverse,jhpe,r,clubSandwich,2
dataverse,jhpe,r,sensemakr,2
dataverse,jhpe,r,arm,1
dataverse,jhpe,r,memisc,1
dataverse,jhpe,r,vegan,1
dataverse,jhpe,r,nnet,1
dataverse,jhpe,r,spikeSlabGAM,1
dataverse,jhpe,r,speedglm,1
dataverse,jhpe,r,biglm,1
dataverse,jhpe,r,ordinal,1
dataverse,jhpe,r,erer,1
dataverse,jhpe,r,mnlogit,1
dataverse,jhpe,r,mlogit,1
dataverse,jhpe,r,GISTools,1
dataverse,jhpe,r,lattice,1
dataverse,jhpe,r,cshapes,1
dataverse,jhpe,r,countrycode,1
dataverse,jhpe,r,effects,1
dataverse,jhpe,r,lemon,1
dataverse,jhpe,r,ggsn,1
dataverse,jhpe,r,glue,1
dataverse,jhpe,r,MatchIt,1
dataverse,jhpe,r,spmoran,1
dataverse,jhpe,r,Greg,1
dataverse,jhpe,r,stringi,1
dataverse,jhpe,r,spatialreg,1
dataverse,jhpe,r,spatialEco,1
dataverse,jhpe,r,gstat,1
dataverse,jhpe,r,gtable,1
dataverse,jhpe,r,pscl,1
dataverse,jhpe,r,boot,1
dataverse,jhpe,r,tidytext,1
dataverse,jhpe,r,conflicted,1
dataverse,jhpe,r,multcomp,1
dataverse,jhpe,r,plm,1
dataverse,jhpe,r,zoo,1
dataverse,jhpe,r,Matrix,1
dataverse,jhpe,r,wesanderson,1
dataverse,jhpe,r,did2s,1
dataverse,jhpe,r,here,1
dataverse,jhpe,r,Cairo,1
dataverse,jhpe,r,magick,1
dataverse,jhpe,r,tmaptools,1
dataverse,jhpe,r,knitr,1
dataverse,jhpe,r,randomForest,1
dataverse,jhpe,r,quanteda,1
dataverse,jhpe,r,quanteda.textmodels,1
dataverse,jhpe,r,readtext,1
dataverse,jhpe,r,tm,1
dataverse,jhpe,r,topicmodels,1
dataverse,jhpe,r,stm,1
dataverse,jhpe,r,corrplot,1
dataverse,jhpe,r,proxyC,1
dataverse,jhpe,r,igraph,1
dataverse,jhpe,r,abjutils,1
dataverse,jhpe,r,rvest,1
dataverse,jhpe,r,fastDummies,1
dataverse,jhpe,r,clusterSEs,1
dataverse,jhpe,r,texreg,1
dataverse,jhpe,r,panelView,1
dataverse,jhpe,r,usmap,1
dataverse,jhpe,r,survival,1
dataverse,jhpe,r,reshape,1
dataverse,jhpe,r,mgcv,1
dataverse,jhpe,r,survey,1
dataverse,jhpe,r,ineq,1
dataverse,jhpe,r,maps,1
dataverse,jhpe,r,classInt,1
dataverse,jhpe,r,elevatr,1
dataverse,jhpe,r,shapefiles,1
dataverse,jhpe,r,AER,1
dataverse,jhpe,r,Formula,1
dataverse,jhpe,r,cem,1
dataverse,jhpe,r,latticeExtra,1
dataverse,jhpe,r,coefplot,1
dataverse,jhpe,r,tidyquant,1
dataverse,jhpe,r,labelled,1
dataverse,jhpe,r,ggview,1
dataverse,jhpe,r,sjPlot,1
dataverse,jhpe,r,sjlabelled,1
dataverse,jhpe,r,jtools,1
dataverse,jhpe,r,summarytools,1
dataverse,jhpe,r,pubh,1
dataverse,jhpe,r,estimatr,1
dataverse,jhpe,r,vtable,1
dataverse,jhpe,r,cobalt,1
dataverse,jhpe,r,kableExtra,1
dataverse,jhpe,r,sampleSelection,1
dataverse,jhpe,r,ssmrob,1
dataverse,jhpe,r,ggcorrplot,1
dataverse,jhpe,r,interflex,1
dataverse,jhpe,r,lctools,1
dataverse,jhpe,r,ape,1
dataverse,jhpe,r,mediation,1
dataverse,jhpe,r,ggspatial,1
dataverse,jhpe,r,rnaturalearthdata,1
dataverse,jhpe,r,purrr,1
dataverse,jhpe,stata,estout,8
dataverse,jhpe,stata,reghdfe,6
dataverse,jhpe,stata,coefplot,4
dataverse,jhpe,stata,outreg2,2
dataverse,jhpe,stata,parmest,2
dataverse,jhpe,stata,weakiv,1
dataverse,jhpe,stata,lowyseattlea,1
dataverse,jhpe,stata,plausexog,1
dataverse,jhpe,stata,mtefe,1
dataverse,jhpe,stata,ivreg2,1
dataverse,jhpe,stata,regsave,1
dataverse,jhpe,stata,rdrobust,1
dataverse,jhpe,stata,rddensity,1
dataverse,jhpe,stata,geonear,1
dataverse,jhpe,stata,acreg,1
dataverse,jhpe,stata,lincomest,1
dataverse,jhpe,stata,missings,1
dataverse,jhpe,stata,suregr,1
dataverse,jhpe,stata,mvport,1
dataverse,jhpe,stata,ebalance,1
dataverse,jhpe,stata,sutex,1
dataverse,jhpe,stata,distinct,1
dataverse,jhpe,stata,binscatter,1
dataverse,jhpe,stata,ereplace,1
dataverse,jhpe,stata,boottest,1
dataverse,jhpe,stata,winsor2,1
dataverse,jhpe,stata,kountry,1
dataverse,jhr,python,ipython,1
dataverse,jhr,python,pandas,1
dataverse,jhr,python,numpy,1
dataverse,jhr,python,tomotopy,1
dataverse,jhr,python,matplotlib,1
dataverse,jhr,r,stargazer,9
dataverse,jhr,r,tidyverse,5
dataverse,jhr,r,dplyr,5
dataverse,jhr,r,MASS,5
dataverse,jhr,r,countrycode,4
dataverse,jhr,r,readxl,4
dataverse,jhr,r,lmtest,4
dataverse,jhr,r,ggplot2,3
dataverse,jhr,r,lme4,3
dataverse,jhr,r,sf,3
dataverse,jhr,r,rstudioapi,3
dataverse,jhr,r,tidyr,3
dataverse,jhr,r,WDI,2
dataverse,jhr,r,flextable,2
dataverse,jhr,r,plm,2
dataverse,jhr,r,kableExtra,2
dataverse,jhr,r,foreign,2
dataverse,jhr,r,sandwich,2
dataverse,jhr,r,Hmisc,2
dataverse,jhr,r,plyr,2
dataverse,jhr,r,haven,2
dataverse,jhr,r,ggtext,2
dataverse,jhr,r,patchwork,2
dataverse,jhr,r,knitr,2
dataverse,jhr,r,broom,2
dataverse,jhr,r,car,2
dataverse,jhr,r,quanteda,1
dataverse,jhr,r,tidytext,1
dataverse,jhr,r,corrplot,1
dataverse,jhr,r,psych,1
dataverse,jhr,r,rio,1
dataverse,jhr,r,sjlabelled,1
dataverse,jhr,r,sjPlot,1
dataverse,jhr,r,readtext,1
dataverse,jhr,r,RColorBrewer,1
dataverse,jhr,r,maps,1
dataverse,jhr,r,sciplot,1
dataverse,jhr,r,ggpubr,1
dataverse,jhr,r,ordinal,1
dataverse,jhr,r,tikzDevice,1
dataverse,jhr,r,geepack,1
dataverse,jhr,r,jtools,1
dataverse,jhr,r,gridExtra,1
dataverse,jhr,r,pscl,1
dataverse,jhr,r,ggrepel,1
dataverse,jhr,r,ggalt,1
dataverse,jhr,r,viridis,1
dataverse,jhr,r,forcats,1
dataverse,jhr,r,rnaturalearth,1
dataverse,jhr,r,rnaturalearthdata,1
dataverse,jhr,r,ggspatial,1
dataverse,jhr,r,rgeos,1
dataverse,jhr,r,texreg,1
dataverse,jhr,r,ggridges,1
dataverse,jhr,r,giscoR,1
dataverse,jhr,r,lfe,1
dataverse,jhr,r,sampleSelection,1
dataverse,jhr,r,xtable,1
dataverse,jhr,r,msm,1
dataverse,jhr,r,mvtnorm,1
dataverse,jhr,r,Zelig,1
dataverse,jhr,r,mediation,1
dataverse,jhr,r,stm,1
dataverse,jhr,r,tm,1
dataverse,jhr,r,SnowballC,1
dataverse,jhr,r,ResourceSelection,1
dataverse,jhr,r,boot,1
dataverse,jhr,r,faraway,1
dataverse,jhr,r,nnet,1
dataverse,jhr,r,aod,1
dataverse,jhr,r,effects,1
dataverse,jhr,r,scales,1
dataverse,jhr,r,jsonlite,1
dataverse,jhr,r,states,1
dataverse,jhr,r,testthat,1
dataverse,jhr,r,bib2df,1
dataverse,jhr,r,rvest,1
dataverse,jhr,r,xml2,1
dataverse,jhr,r,stringi,1
dataverse,jhr,r,htmltools,1
dataverse,jhr,r,rmarkdown,1
dataverse,jhr,r,bookdown,1
dataverse,jhr,r,fs,1
dataverse,jhr,r,rlang,1
dataverse,jhr,r,tarchetypes,1
dataverse,jhr,r,targets,1
dataverse,jhr,r,modelsummary,1
dataverse,jhr,r,emoji,1
dataverse,jhr,r,brms,1
dataverse,jhr,r,broom.mixed,1
dataverse,jhr,r,bs4Dash,1
dataverse,jhr,r,clustermq,1
dataverse,jhr,r,colorspace,1
dataverse,jhr,r,DT,1
dataverse,jhr,r,future,1
dataverse,jhr,r,gt,1
dataverse,jhr,r,here,1
dataverse,jhr,r,huxtable,1
dataverse,jhr,r,janitor,1
dataverse,jhr,r,lubridate,1
dataverse,jhr,r,naniar,1
dataverse,jhr,r,pingr,1
dataverse,jhr,r,scico,1
dataverse,jhr,r,shiny,1
dataverse,jhr,r,shinycssloaders,1
dataverse,jhr,r,shinyWidgets,1
dataverse,jhr,r,tidybayes,1
dataverse,jhr,r,visNetwork,1
dataverse,jhr,r,withr,1
dataverse,jhr,r,tibble,1
dataverse,jhr,r,readr,1
dataverse,jhr,r,modelr,1
dataverse,jhr,r,glue,1
dataverse,jhr,r,rstan,1
dataverse,jhr,r,performance,1
dataverse,jhr,r,yardstick,1
dataverse,jhr,r,magrittr,1
dataverse,jhr,r,emmeans,1
dataverse,jhr,r,viridisLite,1
dataverse,jhr,r,rms,1
dataverse,jhr,r,pwr,1
dataverse,jhr,stata,outreg2,9
dataverse,jhr,stata,estout,8
dataverse,jhr,stata,coefplot,7
dataverse,jhr,stata,clarify,3
dataverse,jhr,stata,ivreg2,2
dataverse,jhr,stata,bioprobit,2
dataverse,jhr,stata,shp2dta,1
dataverse,jhr,stata,spmap,1
dataverse,jhr,stata,asdoc,1
dataverse,jhr,stata,cmp,1
dataverse,jhr,stata,kountry,1
dataverse,jhr,stata,mkcorr,1
dataverse,jhr,stata,strrec,1
dataverse,jhr,stata,psmatch2,1
dataverse,jhr,stata,spmon,1
dataverse,jhr,stata,regsave,1
dataverse,jhr,stata,tuples,1
dataverse,jhr,stata,fitstat,1
dataverse,jlc,python,pandas,5
dataverse,jlc,python,beautifulsoup4,3
dataverse,jlc,python,nltk,3
