name,language,n_mentions
Q2_3source_fin_capqI,stata,1
Q2_3source_fin_capqJ,stata,1
Q2_3source_fin_capqK,stata,1
Q2_3source_fin_capqL,stata,1
Q2_3source_fin_capqM,stata,1
Q2_3source_fin_capqN,stata,1
source_fin_invqA,stata,1
source_fin_invqB,stata,1
source_fin_invqC,stata,1
source_fin_invqD,stata,1
Q2_3source_fin_invqE,stata,1
source_fin_invqF,stata,1
source_fin_invqG,stata,1
source_fin_invqH,stata,1
Q2_3source_fin_invqI,stata,1
Q2_3source_fin_invqJ,stata,1
source_fin_invqK,stata,1
source_fin_invqL,stata,1
source_fin_invqM,stata,1
source_fin_invqN,stata,1
Q1source_fin_invqO,stata,1
ias,stata,1
extrnl_adtr,stata,1
Q1_2days_trans_domqA,stata,1
Q1days_trans_domRqA,stata,1
Q1_2days_trans_frgnqA,stata,1
Q1days_trans_frgnRqA,stata,1
subsdsqA,stata,1
Q2_3subsdsqA1,stata,1
Q2_3subsdsqA2,stata,1
Q3subsdsqB,stata,1
Q2_3subsdsqC,stata,1
Q1subsdsR,stata,1
Q2_3constrqI,stata,1
Q2_3constrqQ,stata,1
Q1_3constrqR,stata,1
Q1constrqS,stata,1
perfqA,stata,1
perfqB,stata,1
perfqC,stata,1
Q1perfqD,stata,1
Q1perfqE,stata,1
Q3perfqF,stata,1
perfqG,stata,1
perfqH,stata,1
perfqI,stata,1
perfqJ,stata,1
perfqJ_winsor,stata,1
Q1perfqK,stata,1
Q3perfqL,stata,1
Q1perfqM,stata,1
Q1perfqN,stata,1
Q1perfqO,stata,1
Q1perfqP,stata,1
Q1perfqQ,stata,1
Q1perfqR,stata,1
Q1perfqS,stata,1
Q1perfqT,stata,1
Q1perfqU,stata,1
Q1perfqV,stata,1
perfqW,stata,1
perfqW_winsor,stata,1
Q2_3sales_per,stata,1
sales_cat,stata,1
Q2_3fixed_assts_per,stata,1
fixed_assts_cat,stata,1
Q2_3fixed_assts_per_def,stata,1
Q2_3fixed_assts_per_PPP,stata,1
Q1debts_val,stata,1
Q2debts_per,stata,1
Q2debts_perR,stata,1
Q2gr_prfts,stata,1
Q2gr_prftsR,stata,1
Q2_3prfts_invst_cat,stata,1
Q3no_prfts,stata,1
Q3prfts_invst_per,stata,1
initiativeqA,stata,1
initiativeqB,stata,1
initiativeqC,stata,1
initiativeqD,stata,1
initiativeqE,stata,1
initiativeqF,stata,1
Q2_3initiativeqG,stata,1
initiativeqH,stata,1
Q1_2initiativeqI,stata,1
Q1_2initiativeqJ,stata,1
Q2initiativeqK,stata,1
Q1initiativeqL,stata,1
Q1initiativeqM,stata,1
initiativeqN,stata,1
initiativeqO,stata,1
initiativeqP,stata,1
Q1initiativeqQ,stata,1
initiativeqR,stata,1
new_prdctqA,stata,1
new_prdctqB,stata,1
new_prdctqC,stata,1
Q1_2new_prdctqD,stata,1
Q1_2new_prdctqE,stata,1
Q1_2new_prdctqF,stata,1
reduc_costqA,stata,1
reduc_costqB,stata,1
reduc_costqC,stata,1
Q1_2reduc_costqD,stata,1
Q1_2reduc_costqE,stata,1
Q1_2reduc_costqF,stata,1
Q2_3cap_utl,stata,1
Q2_3cap_utlR,stata,1
Q2_3perm_full_emp,stata,1
Q2_3perm_full_empR,stata,1
Q2_3part_tm_emp,stata,1
Q2_3part_tm_empR,stata,1
Q2_3ft_wrk_catqA,stata,1
Q2_3ft_wrk_catqB,stata,1
Q2_3ft_wrk_catqC,stata,1
Q2_3ft_wrk_catqD,stata,1
Q2_3ft_wrk_catqE,stata,1
Q3ft_wrk_catRqA,stata,1
Q3ft_wrk_catRqB,stata,1
Q3ft_wrk_catRqC,stata,1
Q3ft_wrk_catRqD,stata,1
Q3ft_wrk_catRqE,stata,1
Q2edu_lbrqA1,stata,1
Q2edu_lbrqA2,stata,1
Q2_3edu_lbrqA,stata,1
Q2_3edu_lbrqB,stata,1
Q2_3edu_lbrqC,stata,1
Q2edu_lbrqD1,stata,1
Q2edu_lbrqD2,stata,1
Q2_3edu_lbrqD,stata,1
Q3edu_lbrRqA,stata,1
Q3edu_lbrRqB,stata,1
Q3edu_lbrRqC,stata,1
Q3edu_lbrRqD,stata,1
Q2_3time_vacqA,stata,1
Q2_3time_vacqB,stata,1
Q2_3time_vacqC,stata,1
Q2_3time_vacqD,stata,1
Q2_3time_vacqE,stata,1
Q2trainingqA1,stata,1
Q2trainingqA2,stata,1
Q2_3trainingqA,stata,1
Q2_3trainingqB,stata,1
Q2_3trainingqC,stata,1
Q2trainingqD,stata,1
Q2per_trainedqA1,stata,1
Q2per_trainedqA2,stata,1
Q2_3per_trainedqA,stata,1
Q2_3per_trainedqB,stata,1
Q2_3per_trainedqC,stata,1
Q2per_trainedqD,stata,1
Q2_3days_lostqA,stata,1
Q2_3days_lostqB,stata,1
Q1wkfc_levelqA,stata,1
Q1wkfc_levelqB,stata,1
Q2_3chg_wkfc,stata,1
perc_cntr_val,stata,1
Q2pay_impctqBloc,stata,1
Q1_2pay_impctqC,stata,1
Q1_2pay_impctqD,stata,1
Q1_2pay_impctqE,stata,1
Q1_2pay_impctqF,stata,1
Q1pay_impctqG,stata,1
Q1pay_impctqH,stata,1
Q2_3serv_ass1,stata,1
Q2_3serv_ass2,stata,1
Q2_3serv_ass3,stata,1
Q2_3serv_ass4,stata,1
Q2_3serv_ass5,stata,1
Q2_3serv_ass6,stata,1
Q2_3seek_infl,stata,1
gdppc_market,stata,1
gdppc_ppp,stata,1
agricgdp,stata,1
net_taxgdp,stata,1
priv_sectgdp,stata,1
tradegdp,stata,1
cpi_ann,stata,1
cpi_end,stata,1
cpi_ann_ind,stata,1
cpi_end_ind,stata,1
ppi_ann,stata,1
ppi_end,stata,1
adm_prices,stata,1
unempl,stata,1
teleph_lines,stata,1
direct_taxgdp,stata,1
inc_taxgdp,stata,1
soc_contgdp,stata,1
work_force_taxgdp,stata,1
ind_taxgdp,stata,1
vat_gdp,stata,1
tariff_gdp,stata,1
dom_credgdp,stata,1
dom_cred_psgdp,stata,1
dom_credgdp1,stata,1
stocksgdp,stata,1
off_rate,stata,1
interbank,stata,1
moneymark_rate,stata,1
treas_bill,stata,1
dep_rate,stata,1
lend_rate,stata,1
averageti8,stata,1
averageti9,stata,1
enterpr,stata,1
large_priv,stata,1
small_priv,stata,1
ent_restr,stata,1
mark_trade,stata,1
price_lib,stata,1
trade_forex,stata,1
comp_policy,stata,1
fin_inst,stata,1
bank_ref,stata,1
sec_market,stata,1
overall_infr,stata,1
telec,stata,1
rails,stata,1
roads,stata,1
water,stata,1
corr_index,stata,1
fisc_brdn,stata,1
govt_interv,stata,1
mnt_policy,stata,1
for_inv,stata,1
banking,stata,1
wg_prc,stata,1
prop_rghts,stata,1
regulat,stata,1
inform_mrkt,stata,1
hrtg_score,stata,1
sb_no_proc,stata,1
sb_days,stata,1
sb_cost,stata,1
sb_mincap,stata,1
lr_dif_hire,stata,1
lr_rig_hrs,stata,1
lr_diff_fire,stata,1
lr_rig_empl,stata,1
lr_fr_cost,stata,1
rp_no_proc,stata,1
rp_days,stata,1
rp_cost,stata,1
cr_cost_cll,stata,1
cr_lg_rghts,stata,1
cr_cr_inf,stata,1
cr_rgstr_cov,stata,1
cr_prbur_cov,stata,1
protect,stata,1
ec_no_proc,stata,1
ec_days,stata,1
ec_cost,stata,1
cb_years,stata,1
cb_cost,stata,1
cb_rcv_rt,stata,1
parties,stata,1
parliament,stata,1
legalsyst,stata,1
police,stata,1
business,stata,1
taxrevenue,stata,1
customs,stata,1
medicalserv,stata,1
educatsyst,stata,1
registryserv,stata,1
utilities,stata,1
ngos,stata,1
religious,stata,1
populat,stata,1
prim_sch_enr,stata,1
sec_sch_enr,stata,1
rer_ch_usd,stata,1
rer_ch_usd2,stata,1
rer_ch_usd3,stata,1
rer_ch_euro,stata,1
rer_ch_euro2,stata,1
rer_ch_euro3,stata,1
lab_force,stata,1
emplmnt,stata,1
unemplmnt,stata,1
health_gdp,stata,1
educ_gdp,stata,1
pop_04,stata,1
hlth_ed_gdp,stata,1
real_int_rate,stata,1
gdpchng_1,stata,1
gdpchng_3,stata,1
cpiachng_3,stata,1
cpiechng_3,stata,1
Q2_3salesonemp_new_PPP,stata,1
ALEX,stata,1
Q3Q1_3constrqR1,stata,1
Q3Q1_3constrqR2,stata,1
alex,stata,1
HB,stata,1
APPENDING,stata,1
ADDITIONAL,stata,1
PROCEDURE,stata,1
LABELS,stata,1
SELECTING,stata,1
delchang,stata,1
elecdate,stata,1
hatreat,stata,1
imd04_decile,stata,1
imd04rk,stata,1
oacode6,stata,1
pctnhs,stata,1
rescty,stata,1
well_baby_ind,stata,1
pink,stata,1
purple,stata,1
indigo,stata,1
blue,stata,1
cyan,stata,1
teal,stata,1
green,stata,1
lime,stata,1
yellow,stata,1
amber,stata,1
orange,stata,1
brown,stata,1
gray,stata,1
A100,stata,1
A200,stata,1
A400,stata,1
A700,stata,1
frac_eTM_lag,stata,1
frac_mTM_lag,stata,1
frac_eEmployer_lag,stata,1
frac_mEmployer_lag,stata,1
hori,stata,1
p_att_clerkship,stata,1
r_att_clerkship,stata,1
p_att_clerk_diff_j_not_USCA,stata,1
pbis,stata,1
RSW_CCK_funcs,python,1
_se_n_age18unfav,stata,1
age18unfav,stata,1
genr,stata,1
n_crime2emp5c_1997_2017,stata,1
n_crime2emp5g_1997_2017,stata,1
n_crime2emp5i_1997_2017,stata,1
n_crime2emp5ct_1997_2017,stata,1
n_crime2emp5gt_1997_2017,stata,1
n_crime2emp5it_1997_2017,stata,1
n_crime2emp15c_1997_2017,stata,1
n_crime2emp15g_1997_2017,stata,1
n_crime2emp15i_1997_2017,stata,1
n_crime2emp15ct_1997_2017,stata,1
n_crime2emp15gt_1997_2017,stata,1
n_crime2emp15it_1997_2017,stata,1
n_crimeno2emp5c_1997_2017,stata,1
n_crimeno2emp5g_1997_2017,stata,1
n_crimeno2emp5i_1997_2017,stata,1
n_crimeno2emp5ct_1997_2017,stata,1
n_crimeno2emp5gt_1997_2017,stata,1
n_crimeno2emp5it_1997_2017,stata,1
n_crimeno2noe5c_1997_2017,stata,1
n_crimeno2noe5g_1997_2017,stata,1
n_crimeno2noe5i_1997_2017,stata,1
n_crimeno2noe5ct_1997_2017,stata,1
n_crimeno2noe5gt_1997_2017,stata,1
n_crimeno2noe5it_1997_2017,stata,1
n_crimeno2emp15c_1997_2017,stata,1
n_crimeno2emp15g_1997_2017,stata,1
n_crimeno2emp15i_1997_2017,stata,1
n_crimeno2emp15ct_1997_2017,stata,1
n_crimeno2emp15gt_1997_2017,stata,1
n_crimeno2emp15it_1997_2017,stata,1
n_crimeno2noe15c_1997_2017,stata,1
n_crimeno2noe15g_1997_2017,stata,1
n_crimeno2noe15i_1997_2017,stata,1
n_crimeno2noe15ct_1997_2017,stata,1
n_crimeno2noe15gt_1997_2017,stata,1
n_crimeno2noe15it_1997_2017,stata,1
n_crime2noemp5c_1997_2017,stata,1
n_crime2noemp5g_1997_2017,stata,1
n_crime2noemp5i_1997_2017,stata,1
n_crime2noemp5ct_1997_2017,stata,1
n_crime2noemp5gt_1997_2017,stata,1
n_crime2noemp5it_1997_2017,stata,1
n_crime2noemp15c_1997_2017,stata,1
n_crime2noemp15g_1997_2017,stata,1
n_crime2noemp15i_1997_2017,stata,1
n_crime2noemp15ct_1997_2017,stata,1
n_crime2noemp15gt_1997_2017,stata,1
n_crime2noemp15it_1997_2017,stata,1
n_crime2emp,stata,1
work_work,stata,1
crime_work,stata,1
both_work,stata,1
neither_work,stata,1
crimb_crimb,stata,1
temp2,stata,1
discrete,stata,1
n_crime2char_18_38,stata,1
ar,stata,1
an_diag1_nerv,stata,1
an_diag1_none,stata,1
an_diag1_neo,stata,1
dynsim_pcse,stata,1
poplog,stata,1
deathsupd,stata,1
impliedWords,r,1
dcolumn,r,1
booktabs,r,1
readxlsx,r,1
csv_sequence,python,1
random_forest_features,python,1
speculative_reading,notebook,1
feed,stata,1
firmsize1,stata,1
STP,stata,1
medsrc_radio_01,stata,1
medsrc_websites_03,stata,1
ecperil_worry,stata,1
patriot_flag,stata,1
econ_ecpast_x,stata,1
immig_policy,stata,1
ftcasi_black,stata,1
homemaker,stata,1
vote_obama08_ifvote_nomis,stata,1
vote_obama12_ifvote_nomis,stata,1
interest_attention,stata,1
yage,stata,1
saltr,rmarkdown,1
specurve,stata,1
incumbent_won,stata,1
unemp_rate,stata,1
_prefix_model_test,stata,1
unopvarlist,stata,1
signestimationsample,stata,1
_prefix_footnote,stata,1
nolegend,stata,1
noeqlines,stata,1
elins_EL500,stata,1
fFarmElec,stata,1
fFarmPast,stata,1
fFarmGrain,stata,1
fFarmMata,stata,1
nDepGraosPCA,stata,1
nMaqPCA,stata,1
nAradoPCA,stata,1
nTratPCA,stata,1
HPH_tru,stata,1
fProdCattle,stata,1
mbi_frac_agriculture,stata,1
mbi_frac_forest,stata,1
bank_per_ha,stata,1
bank_num,stata,1
namc,stata,1
africa_region_n,stata,1
UrbGrowth_1950_55,stata,1
FH_pol,stata,1
rugged_lsd,stata,1
rKenyaCensus,r,1
cjpowR,rmarkdown,1
compXconst,stata,1
lnGDPshare_2,stata,1
polity_na_zero,stata,1
interstate_battledeaths,stata,1
inoflowyrs,stata,1
rxi,stata,1
create_neighborhood_characteristics,stata,1
new_buildings,stata,1
count_nearby,stata,1
building_neighborhood_char,stata,1
pull_moves,stata,1
bat_call_share_c2003,stata,1
cens_muni1,stata,1
sandler_strategic,stata,1
ln_full,stata,1
coeftest,r,1
tspyr,stata,1
clpsjrcoll,stata,1
clpssrcoll,stata,1
maxnewhg3,stata,1
fall,stata,1
pension_aggs,stata,1
scf_stderrors_ratio,stata,1
make_cstat_20190610,stata,1
deepexplain,notebook,1
requirements_basic.txt,notebook,1
charmap,python,1
dm13,stata,1
fig3_data,python,1
pricered,stata,1
Y_r,stata,1
X_r,stata,1
c_l,stata,1
c_r,stata,1
q1,stata,1
wb_l,stata,1
uh_l,stata,1
Yh_l,stata,1
Yb_l,stata,1
Xh_l,stata,1
Xb_l,stata,1
whh_l,stata,1
wbb_l,stata,1
Th_l,stata,1
Tb_l,stata,1
Nh_l,stata,1
Nh_r,stata,1
Xh_lp,stata,1
Xb_lq,stata,1
sigmah_l,stata,1
sigmah_r,stata,1
sigmab_l,stata,1
sigmab_r,stata,1
invGamma_lp,stata,1
invGamma_lq,stata,1
invGammah_lp,stata,1
invGammab_lq,stata,1
Psih_lp,stata,1
Psib_lq,stata,1
factor_p,stata,1
Hp_vec,stata,1
Hp,stata,1
tau_lp,stata,1
tau_lq,stata,1
V_lp,stata,1
V_lq,stata,1
whb_l,stata,1
Xb_lp,stata,1
wbh_l,stata,1
Xh_lq,stata,1
Cov_l,stata,1
v_lp,stata,1
BiasConst_lp,stata,1
BiasConst_rp,stata,1
Bias_tau,stata,1
V_l_cl,stata,1
V_r_cl,stata,1
V_l_rb,stata,1
V_r_rb,stata,1
V_cl,stata,1
V_rb,stata,1
quant,stata,1
se_cl,stata,1
se_rb,stata,1
t_cl,stata,1
tau_T_lp,stata,1
tau_T_rp,stata,1
tau_T_lq,stata,1
tau_T_rq,stata,1
sigmah_T_l,stata,1
sigmah_T_r,stata,1
sigmab_T_l,stata,1
sigmab_T_r,stata,1
Psih_T_lp,stata,1
Psih_T_rp,stata,1
Psib_T_lq,stata,1
Psib_T_rq,stata,1
V_T_lp,stata,1
V_T_rp,stata,1
V_T_lq,stata,1
V_T_rq,stata,1
Cov_T_l,stata,1
Cov_T_r,stata,1
Bias_T_tau,stata,1
V_T_l_cl,stata,1
V_T_r_cl,stata,1
V_T_l_rb,stata,1
V_T_r_rb,stata,1
se_T_cl,stata,1
t_T_cl,stata,1
Bias_F_tau,stata,1
tau_F_cl,stata,1
tau_F_bc,stata,1
sigmah_TY_l,stata,1
sigmah_TY_r,stata,1
sigmab_TY_l,stata,1
sigmab_TY_r,stata,1
Psih_TY_lp,stata,1
Psih_TY_rp,stata,1
Psib_TY_lq,stata,1
Psib_TY_rq,stata,1
Cov_TY_l,stata,1
Cov_TY_r,stata,1
V_TY_lp,stata,1
V_TY_rp,stata,1
V_TY_lq,stata,1
V_TY_rq,stata,1
V_TY_cl,stata,1
V_F_cl,stata,1
C_F_l_pq,stata,1
C_F_r_pq,stata,1
V_F_rb_t2,stata,1
V_cl_lq,stata,1
V_T_cl_lq,stata,1
V_TY_cl_lq,stata,1
V_cl_rq,stata,1
V_T_cl_rq,stata,1
V_TY_cl_rq,stata,1
V_F_cl_lq,stata,1
V_F_cl_rq,stata,1
V_F_rb_t3,stata,1
V_F_rb,stata,1
se_F_cl,stata,1
se_F_rb,stata,1
t_F_cl,stata,1
t_F_bc,stata,1
t_F_rb,stata,1
input_dir,stata,1
input_data,stata,1
figures,stata,1
inp_pamp,stata,1
inp_ads,stata,1
freg,stata,1
out_pamp,stata,1
out_ads,stata,1
image,stata,1
oval_width,stata,1
oval_height,stata,1
top,stata,1
right,stata,1
bottom,stata,1
words,stata,1
filtered_words,stata,1
word_frequency,stata,1
top_words,stata,1
top_words_set,stata,1
mask1,stata,1
wc,stata,1
random_state,stata,1
height,stata,1
wc_image,stata,1
font_path,stata,1
font_size,stata,1
font,stata,1
position,stata,1
ggpredict,r,1
rspatial,r,1
u_mi_assert_set,stata,1
BDSA,r,1
lpattern,stata,1
layer,stata,1
wdata,stata,1
HMMpack,r,1
matsize,stata,1
share_black,stata,1
volume_asia,stata,1
exp_type1,stata,1
sell_contract,stata,1
save_coeff_m,stata,1
Study,stata,1
sum_n_med_r,stata,1
splitmult,stata,1
selmlog,stata,1
robustness,stata,1
download_data,python,1
data_helpers_trained,python,1
REDISTRIBUTION,stata,1
ICEWS2,r,1
che,stata,1
xpp,stata,1
cshprq,stata,1
ajexq,stata,1
use_quantiles,stata,1
ch_weak_bf,stata,1
seweragecurrentexp_pc,stata,1
CNTYNAM,stata,1
FACNAME,stata,1
FEXTOT,stata,1
totallicensetaxes_pc,stata,1
reportreg,stata,1
lexport_price_WB,stata,1
calculators,notebook,1
num_ContactName7,stata,1
conpute,stata,1
BAGAIN,stata,1
bonus,stata,1
record,stata,1
firmshare_clust,stata,1
ggcounty,r,1
pnl,stata,1
res1,stata,1
res2,stata,1
cor_apper1000,stata,1
cor_repartoriego,stata,1
df_cor_apper1000,stata,1
df_cor_repartoriego,stata,1
gr0075,stata,1
_xtmixed_display,stata,1
st0357,stata,1
statstates,stata,1
eventstudtyinteract,stata,1
slopegraph,r,1
count0,stata,1
count_,stata,1
endstata,stata,1
opts,stata,1
ally_b,stata,1
estimaes,stata,1
oreach,stata,1
ext_emo,stata,1
table,r,1
https://cran.r-project.org/src/contrib/Archive/ivpack/ivpack_1.2.tar.gz,r,1
saveKidCount2001_w3,stata,1
tidymodel,rmarkdown,1
get_trans_graph_defaults,stata,1
Fast,stata,1
LOGfile,stata,1
SMCLfile,stata,1
nostop,stata,1
logfile,stata,1
sb_prox0,stata,1
gr0092,stata,1
ShiftShareIV,r,1
rdqtese,stata,1
inauguration,r,1
pernum,stata,1
fbpl,stata,1
namelast,stata,1
collinby,stata,1
January,stata,1
funique,stata,1
svycal,stata,1
asdfasdfasdf,stata,1
Ignore,stata,1
Main,stata,1
save_and_load,python,1
datasciencefuncs,python,1
stata,python,1
samples_funcs,python,1
3dplot,stata,1
Any,stata,1
Vaccination,stata,1
Condition,stata,1
Low,stata,1
Few,stata,1
U5MR,stata,1
Satisfied,stata,1
Free,stata,1
Informantion,stata,1
exist,stata,1
Ipaper,r,1
stpsurv,stata,1
norefyrs,stata,1
refs_flag,stata,1
tek_incidence_flag_lag,stata,1
log_n_refugee,stata,1
apply_total,stata,1
dwrap,stata,1
support,stata,1
st0458,stata,1
mxmaps,r,1
tk,stata,1
tweetscores,r,1
PROC,stata,1
CLASS,stata,1
oecd_mnc_outward_rev4_restricted,stata,1
kitch_1,stata,1
X_no_coup,stata,1
Q,stata,1
lnQ,stata,1
lnX,stata,1
ptilde,stata,1
length,stata,1
numbermonths,stata,1
trips_per_store,stata,1
Nmod,stata,1
brand_loyalty,stata,1
coupon_total,stata,1
chain_purch_1,stata,1
P,stata,1
latrine,stata,1
pds_shop,stata,1
publicworks,stata,1
fammealfree,stata,1
irdp,stata,1
food_for_work,stata,1
annapoorna,stata,1
icds,stata,1
midday_meal,stata,1
rel_to_hd,stata,1
status_wa,stata,1
w_nic,stata,1
hhsize_den,stata,1
meana_school,stata,1
grains,stata,1
intox,stata,1
services,stata,1
totexp,stata,1
costelec,stata,1
plotting_functions,notebook,1
https://sites.google.com/a/stonybrook.edu/mperess/research/mnlresp_0.1.0.tar.gz,r,1
mnlresp,r,1
reghv,stata,1
effclusters_IK_CSS,stata,1
QualtricsCreatoR,r,1
estimate_IRF_ML,stata,1
SPDDD_0.14.tar.gz,r,1
lm.test,r,1
powersizesimu,stata,1
personal,stata,1
fread,r,1
usaParam_t4t,python,1
estFunctions_t4t,python,1
estFunctions_NoComp,python,1
SEE,stata,1
package,r,1
afcp,r,1
OccupationGroupsRecode,stata,1
IndustryGroupsRecode,stata,1
regName,stata,1
scalarlist,stata,1
macrolist,stata,1
matrixlist,stata,1
thisMatrix,stata,1
regdata,stata,1
nScalars,stata,1
scalarkeys,stata,1
scalarvalues,stata,1
nMacros,stata,1
macroskeys,stata,1
macrosvalues,stata,1
matrixnames,stata,1
AddCmdToE,stata,1
metaselection,r,1
mergemm,stata,1
gen_ruc_memspec_old,stata,1
str8,stata,1
pec6d2,stata,1
gemsasz,stata,1
gecmsa,stata,1
ped2,stata,1
gestfips,stata,1
peda,stata,1
pec5anum,stata,1
same_camp_governor,stata,1
Rmturkcheck,r,1
corr,r,1
texsave2,stata,1
bytwoway,stata,1
sr_util,notebook,1
Barnes,stata,1
ca_erred_only,stata,1
ca_aciv,stata,1
pro_aciv,stata,1
gru83hd3,stata,1
gru83hd2,stata,1
estimates_eiso,stata,1
fine_tune_codebook,python,1
netlit,r,1
audit_change_pos,stata,1
corr_vimp,stata,1
date,stata,1
date2,stata,1
date3,stata,1
edu,stata,1
heard,stata,1
income1,stata,1
income_noanswer,stata,1
met_ur,stata,1
doingjob_mayor,stata,1
mayor_verybad,stata,1
doingjob_natgov,stata,1
audit_change_3,stata,1
postweekwindow_1,stata,1
postweekwindow_2,stata,1
postweekwindow_3,stata,1
postweekwindow_4,stata,1
audit_change_neg,stata,1
majparty_anc,stata,1
barriers,stata,1
audit_bad,stata,1
better_time,stata,1
chiefs_muni_any,stata,1
competitive,stata,1
datefromlastregularelec,stata,1
datefromlastauditrelease_log,stata,1
audit_good,stata,1
tech_internet2011,stata,1
tech_radio2011,stata,1
tech_tv2011,stata,1
lingfrac,stata,1
localmedia,stata,1
outcome_change,stata,1
audit_levels,stata,1
rural,stata,1
turnoutpct,stata,1
vote_party_relevant,stata,1
window120,stata,1
window30,stata,1
window60,stata,1
window90,stata,1
worse_time,stata,1
party_largest_seatshare,stata,1
Earnings,stata,1
p_lower,stata,1
p_upper,stata,1
output_file,stata,1
output_path,stata,1
ci_bound_current,stata,1
ci_equivalence,stata,1
output_str,stata,1
combined_condition,stata,1
shares,stata,1
ci_vec,stata,1
share_nonres_pis,stata,1
adj_ate15,stata,1
adj_ci_low15,stata,1
adj_ci_high15,stata,1
adj_ate20,stata,1
adj_ci_low20,stata,1
adj_ci_high20,stata,1
adj_ate25,stata,1
adj_ci_low25,stata,1
adj_ci_high25,stata,1
adj_ate_data,stata,1
adj_ci_low_data,stata,1
adj_ci_high_data,stata,1
t_ate15,stata,1
t_ci_low15,stata,1
t_ci_high15,stata,1
t_ate20,stata,1
t_ci_low20,stata,1
t_ci_high20,stata,1
t_ate25,stata,1
t_ci_low25,stata,1
t_ci_high25,stata,1
t_ate_data,stata,1
t_ci_low_data,stata,1
t_ci_high_data,stata,1
out2,stata,1
out3,stata,1
out4,stata,1
ate15,stata,1
ate20,stata,1
ate25,stata,1
ate_data,stata,1
ci_low15,stata,1
ci_low20,stata,1
ci_low25,stata,1
ci_low_data,stata,1
ci_high15,stata,1
ci_high20,stata,1
ci_high25,stata,1
ci_high_data,stata,1
sensitivity_df,stata,1
colnames,stata,1
dtype,stata,1
varname,stata,1
varval,stata,1
recovry_potial_ind,stata,1
pship_review_sig,stata,1
taxcred_claim_sig,stata,1
constructMatchedCouldHaveDataset,stata,1
fmarginsplot,stata,1
atrust,stata,1
GLS,stata,1
co2stats_theta4_NH_CLMquad_resprod_06_fitteddem_no_ESTTHETA,stata,1
npgraph,stata,1
polity_lagged_,stata,1
Build,stata,1
DeepS,stata,1
VGAMiss,stata,1
Mother,stata,1
_init_paths,python,1
BoundingBox,python,1
BoundingBoxes,python,1
Evaluator,python,1
raph,stata,1
renae,stata,1
tlda_final_validation,python,1
test_util_validation,python,1
credit_ln,stata,1
spatcorr,stata,1
newspapers_ln_2006,stata,1
MeanpriceEcstasy,stata,1
SeizuresKgEcstasy,stata,1
SeizuresNumberEcstasy,stata,1
SeizuresNumberCannabis,stata,1
year_4_north,stata,1
year_13_north,stata,1
t2c6,stata,1
t2c7,stata,1
wom_sticker,stata,1
b_wstick,stata,1
noncur_liab,stata,1
netincome,stata,1
guo_fixed_assets,stata,1
guo_noncur_liab,stata,1
guo_netincome,stata,1
simexplot,stata,1
elecciones,r,1
basic_scenarios,python,1
sensitivity_carbon_price,python,1
sensitivity_CES,python,1
sensitivity_trade_elasticities,python,1
nwdegree,stata,1
main,stata,1
sub,stata,1
eachoneFP,stata,1
sc40evtimet5a,stata,1
evtimet4a,stata,1
hevtimet4a,stata,1
cap100mile,stata,1
cap50mile_hydro,stata,1
scap1940cap50mile,stata,1
cap100mileL2wlight,stata,1
choroplethrZip,r,1
HDeconometrics,r,1
zCn,stata,1
ecap,stata,1
lp_combine,stata,1
lcc,stata,1
Parental,stata,1
Toys,stata,1
lccc,stata,1
Rooms,stata,1
CYP,stata,1
GRC,stata,1
HUN,stata,1
IRL,stata,1
LUX,stata,1
LVA,stata,1
MLT,stata,1
SVK,stata,1
SVN,stata,1
https://sites.google.com/a/stonybrook.edu/mperess/ipe_PA.tar.gz,r,1
load_pacos_est,python,1
day,stata,1
cause358,stata,1
cause113,stata,1
cause130,stata,1
cause39,stata,1
oiplot,r,1
https://faculty.washington.edu/cadolph/software/simcf_0.2.18.tgz,r,1
stop_stop,stata,1
assetthat,r,1
df0,stata,1
df1,stata,1
df2a,stata,1
df3,stata,1
fg0,stata,1
bg0,stata,1
roc0,stata,1
pr0,stata,1
fg1,stata,1
bg1,stata,1
roc1,stata,1
pr1,stata,1
fg2,stata,1
bg2,stata,1
roc2,stata,1
pr2,stata,1
fg2a,stata,1
bg2a,stata,1
roc2a,stata,1
pr2a,stata,1
fg3,stata,1
bg3,stata,1
roc3,stata,1
pr3,stata,1
ntree,stata,1
RMeCab,r,1
ggxmean,r,1
cohort,stata,1
wordToPOSDicts,python,1
printWordOccurrences,python,1
calcTopWordOverlap,python,1
predictCategories,python,1
printKeyWords,python,1
gatherFiles,python,1
wordGroupTests,python,1
parseGreekTexts,python,1
parseEnglishTexts,python,1
parseIcelandicTexts,python,1
modernEnglishTextList,python,1
commands,python,1
Tkinter,python,1
lr_b90,stata,1
know,stata,1
v_b90,stata,1
lr_green,stata,1
coal_spoefpoe,stata,1
coal_sapgrl6,stata,1
inbase,stata,1
tax_r,stata,1
gi,stata,1
C32012,stata,1
AHV015,stata,1
CONNECTICUT,stata,1
DELAWARE,stata,1
ILLINOIS,stata,1
INDIANA,stata,1
IOWA,stata,1
KANSAS,stata,1
KENTUCKY,stata,1
MAINE,stata,1
MARYLAND,stata,1
MASSACHUSETTS,stata,1
MICHIGAN,stata,1
MINNESOTA,stata,1
MISSOURI,stata,1
NEBRASKA,stata,1
OHIO,stata,1
