"id","identifier","persistentUrl","protocol","authority","publisher","publicationDate","storageIdentifier","type"
4953097,"DVN/YABNFF","https://doi.org/10.7910/DVN/YABNFF","doi","10.7910","Harvard Dataverse","2021-09-17","s3://10.7910/DVN/YABNFF","dataset"
4965007,"DVN/VW1GDD","https://doi.org/10.7910/DVN/VW1GDD","doi","10.7910","Harvard Dataverse","2021-10-15","s3://10.7910/DVN/VW1GDD","dataset"
4969522,"DVN/MURIT2","https://doi.org/10.7910/DVN/MURIT2","doi","10.7910","Harvard Dataverse","2021-09-16","s3://10.7910/DVN/MURIT2","dataset"
4972475,"DVN/6XGUWQ","https://doi.org/10.7910/DVN/6XGUWQ","doi","10.7910","Harvard Dataverse","2021-09-28","s3://10.7910/DVN/6XGUWQ","dataset"
4972652,"DVN/LHTRWM","https://doi.org/10.7910/DVN/LHTRWM","doi","10.7910","Harvard Dataverse","2021-09-28","s3://10.7910/DVN/LHTRWM","dataset"
4987075,"DVN/MUSFYH","https://doi.org/10.7910/DVN/MUSFYH","doi","10.7910","Harvard Dataverse","2021-12-10","s3://10.7910/DVN/MUSFYH","dataset"
5002759,"DVN/TYJFQD","https://doi.org/10.7910/DVN/TYJFQD","doi","10.7910","Harvard Dataverse","2021-11-02","s3://10.7910/DVN/TYJFQD","dataset"
5006118,"DVN/EQQAT3","https://doi.org/10.7910/DVN/EQQAT3","doi","10.7910","Harvard Dataverse","2021-10-12","s3://10.7910/DVN/EQQAT3","dataset"
5006375,"DVN/F8JXHR","https://doi.org/10.7910/DVN/F8JXHR","doi","10.7910","Harvard Dataverse","2021-11-02","s3://10.7910/DVN/F8JXHR","dataset"
5007461,"DVN/WJQITU","https://doi.org/10.7910/DVN/WJQITU","doi","10.7910","Harvard Dataverse","2021-11-05","s3://10.7910/DVN/WJQITU","dataset"
5111373,"DVN/K0XBXX","https://doi.org/10.7910/DVN/K0XBXX","doi","10.7910","Harvard Dataverse","2021-11-02","s3://10.7910/DVN/K0XBXX","dataset"
5120479,"DVN/PSSLAC","https://doi.org/10.7910/DVN/PSSLAC","doi","10.7910","Harvard Dataverse","2021-10-29","s3://10.7910/DVN/PSSLAC","dataset"
5142195,"DVN/5TBFXL","https://doi.org/10.7910/DVN/5TBFXL","doi","10.7910","Harvard Dataverse","2021-11-09","s3://10.7910/DVN/5TBFXL","dataset"
5150258,"DVN/DIU0M1","https://doi.org/10.7910/DVN/DIU0M1","doi","10.7910","Harvard Dataverse","2021-11-02","s3://10.7910/DVN/DIU0M1","dataset"
5165908,"DVN/P3XVFO","https://doi.org/10.7910/DVN/P3XVFO","doi","10.7910","Harvard Dataverse","2021-10-29","s3://10.7910/DVN/P3XVFO","dataset"
5210263,"DVN/9QSQIW","https://doi.org/10.7910/DVN/9QSQIW","doi","10.7910","Harvard Dataverse","2021-11-15","s3://10.7910/DVN/9QSQIW","dataset"
5217408,"DVN/FUFDYH","https://doi.org/10.7910/DVN/FUFDYH","doi","10.7910","Harvard Dataverse","2022-01-20","s3://10.7910/DVN/FUFDYH","dataset"
5254580,"DVN/VELEMB","https://doi.org/10.7910/DVN/VELEMB","doi","10.7910","Harvard Dataverse","2021-12-07","s3://10.7910/DVN/VELEMB","dataset"
5254907,"DVN/LH67QU","https://doi.org/10.7910/DVN/LH67QU","doi","10.7910","Harvard Dataverse","2021-12-13","s3://10.7910/DVN/LH67QU","dataset"
5365364,"DVN/YLCN5E","https://doi.org/10.7910/DVN/YLCN5E","doi","10.7910","Harvard Dataverse","2021-12-23","s3://10.7910/DVN/YLCN5E","dataset"
5371011,"DVN/H8SIXG","https://doi.org/10.7910/DVN/H8SIXG","doi","10.7910","Harvard Dataverse","2022-02-22","s3://10.7910/DVN/H8SIXG","dataset"
5371552,"DVN/UMFJRG","https://doi.org/10.7910/DVN/UMFJRG","doi","10.7910","Harvard Dataverse","2022-01-20","s3://10.7910/DVN/UMFJRG","dataset"
5371817,"DVN/JV8GBI","https://doi.org/10.7910/DVN/JV8GBI","doi","10.7910","Harvard Dataverse","2021-12-20","s3://10.7910/DVN/JV8GBI","dataset"
5372037,"DVN/SPLDTF","https://doi.org/10.7910/DVN/SPLDTF","doi","10.7910","Harvard Dataverse","2021-12-07","s3://10.7910/DVN/SPLDTF","dataset"
5377870,"DVN/5O3EOW","https://doi.org/10.7910/DVN/5O3EOW","doi","10.7910","Harvard Dataverse","2022-03-08","s3://10.7910/DVN/5O3EOW","dataset"
5378655,"DVN/JCSOB8","https://doi.org/10.7910/DVN/JCSOB8","doi","10.7910","Harvard Dataverse","2022-02-11","s3://10.7910/DVN/JCSOB8","dataset"
5426526,"DVN/C1SWYV","https://doi.org/10.7910/DVN/C1SWYV","doi","10.7910","Harvard Dataverse","2022-01-26","s3://10.7910/DVN/C1SWYV","dataset"
5592571,"DVN/GHZFJM","https://doi.org/10.7910/DVN/GHZFJM","doi","10.7910","Harvard Dataverse","2022-03-17","s3://10.7910/DVN/GHZFJM","dataset"
5592915,"DVN/DVWV0O","https://doi.org/10.7910/DVN/DVWV0O","doi","10.7910","Harvard Dataverse","2022-01-26","s3://10.7910/DVN/DVWV0O","dataset"
5615938,"DVN/LKE1WQ","https://doi.org/10.7910/DVN/LKE1WQ","doi","10.7910","Harvard Dataverse","2022-04-07","s3://10.7910/DVN/LKE1WQ","dataset"
5675561,"DVN/RZVMJW","https://doi.org/10.7910/DVN/RZVMJW","doi","10.7910","Harvard Dataverse","2022-03-29","s3://10.7910/DVN/RZVMJW","dataset"
5677429,"DVN/SBXFXC","https://doi.org/10.7910/DVN/SBXFXC","doi","10.7910","Harvard Dataverse","2022-07-14","s3://10.7910/DVN/SBXFXC","dataset"
5679449,"DVN/50M5Z4","https://doi.org/10.7910/DVN/50M5Z4","doi","10.7910","Harvard Dataverse","2022-03-23","s3://10.7910/DVN/50M5Z4","dataset"
5683341,"DVN/RCT2YX","https://doi.org/10.7910/DVN/RCT2YX","doi","10.7910","Harvard Dataverse","2022-04-20","s3://10.7910/DVN/RCT2YX","dataset"
5703366,"DVN/9HXKRA","https://doi.org/10.7910/DVN/9HXKRA","doi","10.7910","Harvard Dataverse","2022-02-18","s3://10.7910/DVN/9HXKRA","dataset"
5705149,"DVN/TJK8QV","https://doi.org/10.7910/DVN/TJK8QV","doi","10.7910","Harvard Dataverse","2022-03-03","s3://10.7910/DVN/TJK8QV","dataset"
5706905,"DVN/NGFLRO","https://doi.org/10.7910/DVN/NGFLRO","doi","10.7910","Harvard Dataverse","2022-02-22","s3://10.7910/DVN/NGFLRO","dataset"
5714859,"DVN/PXXUCO","https://doi.org/10.7910/DVN/PXXUCO","doi","10.7910","Harvard Dataverse","2022-03-31","s3://10.7910/DVN/PXXUCO","dataset"
5722064,"DVN/TVCR8J","https://doi.org/10.7910/DVN/TVCR8J","doi","10.7910","Harvard Dataverse","2022-02-04","s3://10.7910/DVN/TVCR8J","dataset"
5741239,"DVN/HRUQZJ","https://doi.org/10.7910/DVN/HRUQZJ","doi","10.7910","Harvard Dataverse","2022-05-16","s3://10.7910/DVN/HRUQZJ","dataset"
5746910,"DVN/WTS3ML","https://doi.org/10.7910/DVN/WTS3ML","doi","10.7910","Harvard Dataverse","2022-03-29","s3://10.7910/DVN/WTS3ML","dataset"
5747033,"DVN/SG55BJ","https://doi.org/10.7910/DVN/SG55BJ","doi","10.7910","Harvard Dataverse","2022-03-23","s3://10.7910/DVN/SG55BJ","dataset"
5747925,"DVN/7JFVQI","https://doi.org/10.7910/DVN/7JFVQI","doi","10.7910","Harvard Dataverse","2022-04-13","s3://10.7910/DVN/7JFVQI","dataset"
5791167,"DVN/CXJBEK","https://doi.org/10.7910/DVN/CXJBEK","doi","10.7910","Harvard Dataverse","2022-03-25","s3://10.7910/DVN/CXJBEK","dataset"
5799222,"DVN/5PEQSS","https://doi.org/10.7910/DVN/5PEQSS","doi","10.7910","Harvard Dataverse","2022-05-02","s3://10.7910/DVN/5PEQSS","dataset"
5804345,"DVN/PHRNTQ","https://doi.org/10.7910/DVN/PHRNTQ","doi","10.7910","Harvard Dataverse","2022-04-13","s3://10.7910/DVN/PHRNTQ","dataset"
5810580,"DVN/OXSQMU","https://doi.org/10.7910/DVN/OXSQMU","doi","10.7910","Harvard Dataverse","2022-03-31","s3://10.7910/DVN/OXSQMU","dataset"
5810609,"DVN/HNH7BX","https://doi.org/10.7910/DVN/HNH7BX","doi","10.7910","Harvard Dataverse","2022-04-19","s3://10.7910/DVN/HNH7BX","dataset"
5811390,"DVN/IXTLRP","https://doi.org/10.7910/DVN/IXTLRP","doi","10.7910","Harvard Dataverse","2022-02-04","s3://10.7910/DVN/IXTLRP","dataset"
5862016,"DVN/DBMJQZ","https://doi.org/10.7910/DVN/DBMJQZ","doi","10.7910","Harvard Dataverse","2022-04-21","s3://10.7910/DVN/DBMJQZ","dataset"
5862585,"DVN/T5LYWS","https://doi.org/10.7910/DVN/T5LYWS","doi","10.7910","Harvard Dataverse","2022-05-10","s3://10.7910/DVN/T5LYWS","dataset"
6019169,"DVN/8LQZW9","https://doi.org/10.7910/DVN/8LQZW9","doi","10.7910","Harvard Dataverse","2022-04-13","s3://10.7910/DVN/8LQZW9","dataset"
6020295,"DVN/UECUBY","https://doi.org/10.7910/DVN/UECUBY","doi","10.7910","Harvard Dataverse","2022-05-02","s3://10.7910/DVN/UECUBY","dataset"
6020471,"DVN/PATI3W","https://doi.org/10.7910/DVN/PATI3W","doi","10.7910","Harvard Dataverse","2022-04-06","s3://10.7910/DVN/PATI3W","dataset"
6021187,"DVN/H90IVD","https://doi.org/10.7910/DVN/H90IVD","doi","10.7910","Harvard Dataverse","2022-08-26","s3://10.7910/DVN/H90IVD","dataset"
6021191,"DVN/G1BZ23","https://doi.org/10.7910/DVN/G1BZ23","doi","10.7910","Harvard Dataverse","2022-04-20","s3://10.7910/DVN/G1BZ23","dataset"
6038314,"DVN/EMIDOA","https://doi.org/10.7910/DVN/EMIDOA","doi","10.7910","Harvard Dataverse","2022-04-11","s3://10.7910/DVN/EMIDOA","dataset"
6039158,"DVN/EOIIEV","https://doi.org/10.7910/DVN/EOIIEV","doi","10.7910","Harvard Dataverse","2023-06-15","s3://10.7910/DVN/EOIIEV","dataset"
6041374,"DVN/GMFAUC","https://doi.org/10.7910/DVN/GMFAUC","doi","10.7910","Harvard Dataverse","2022-06-17","s3://10.7910/DVN/GMFAUC","dataset"
6044630,"DVN/M9LGXX","https://doi.org/10.7910/DVN/M9LGXX","doi","10.7910","Harvard Dataverse","2022-05-02","s3://10.7910/DVN/M9LGXX","dataset"
6046065,"DVN/ISBPIH","https://doi.org/10.7910/DVN/ISBPIH","doi","10.7910","Harvard Dataverse","2022-07-29","s3://10.7910/DVN/ISBPIH","dataset"
6049965,"DVN/OMPDH0","https://doi.org/10.7910/DVN/OMPDH0","doi","10.7910","Harvard Dataverse","2022-05-18","s3://10.7910/DVN/OMPDH0","dataset"
6049987,"DVN/TKRHZU","https://doi.org/10.7910/DVN/TKRHZU","doi","10.7910","Harvard Dataverse","2022-05-16","s3://10.7910/DVN/TKRHZU","dataset"
6054494,"DVN/TMJWIA","https://doi.org/10.7910/DVN/TMJWIA","doi","10.7910","Harvard Dataverse","2022-05-04","s3://10.7910/DVN/TMJWIA","dataset"
6054898,"DVN/XAUF3H","https://doi.org/10.7910/DVN/XAUF3H","doi","10.7910","Harvard Dataverse","2022-05-05","s3://10.7910/DVN/XAUF3H","dataset"
6094595,"DVN/2IFZR9","https://doi.org/10.7910/DVN/2IFZR9","doi","10.7910","Harvard Dataverse","2022-05-02","s3://10.7910/DVN/2IFZR9","dataset"
6094607,"DVN/HHNZGT","https://doi.org/10.7910/DVN/HHNZGT","doi","10.7910","Harvard Dataverse","2022-05-16","s3://10.7910/DVN/HHNZGT","dataset"
6100483,"DVN/G7J6QJ","https://doi.org/10.7910/DVN/G7J6QJ","doi","10.7910","Harvard Dataverse","2022-07-07","s3://10.7910/DVN/G7J6QJ","dataset"
6111657,"DVN/AZUWVA","https://doi.org/10.7910/DVN/AZUWVA","doi","10.7910","Harvard Dataverse","2022-07-06","s3://10.7910/DVN/AZUWVA","dataset"
6146604,"DVN/EHH9XT","https://doi.org/10.7910/DVN/EHH9XT","doi","10.7910","Harvard Dataverse","2022-10-25","s3://10.7910/DVN/EHH9XT","dataset"
6151838,"DVN/MFFV3C","https://doi.org/10.7910/DVN/MFFV3C","doi","10.7910","Harvard Dataverse","2022-07-20","s3://10.7910/DVN/MFFV3C","dataset"
6152047,"DVN/AHQRVR","https://doi.org/10.7910/DVN/AHQRVR","doi","10.7910","Harvard Dataverse","2022-06-14","s3://10.7910/DVN/AHQRVR","dataset"
6152659,"DVN/64HPWB","https://doi.org/10.7910/DVN/64HPWB","doi","10.7910","Harvard Dataverse","2022-05-17","s3://10.7910/DVN/64HPWB","dataset"
6152809,"DVN/ZCZ6SG","https://doi.org/10.7910/DVN/ZCZ6SG","doi","10.7910","Harvard Dataverse","2022-07-12","s3://10.7910/DVN/ZCZ6SG","dataset"
6153768,"DVN/QEUF67","https://doi.org/10.7910/DVN/QEUF67","doi","10.7910","Harvard Dataverse","2022-08-08","s3://10.7910/DVN/QEUF67","dataset"
6154238,"DVN/OF1JOF","https://doi.org/10.7910/DVN/OF1JOF","doi","10.7910","Harvard Dataverse","2022-08-08","s3://10.7910/DVN/OF1JOF","dataset"
6163108,"DVN/ALEVIE","https://doi.org/10.7910/DVN/ALEVIE","doi","10.7910","Harvard Dataverse","2022-08-22","s3://10.7910/DVN/ALEVIE","dataset"
6178797,"DVN/TE9U5S","https://doi.org/10.7910/DVN/TE9U5S","doi","10.7910","Harvard Dataverse","2022-09-06","s3://10.7910/DVN/TE9U5S","dataset"
6180195,"DVN/RKUZT3","https://doi.org/10.7910/DVN/RKUZT3","doi","10.7910","Harvard Dataverse","2022-10-28","s3://10.7910/DVN/RKUZT3","dataset"
6182519,"DVN/THU75A","https://doi.org/10.7910/DVN/THU75A","doi","10.7910","Harvard Dataverse","2022-09-06","s3://10.7910/DVN/THU75A","dataset"
6182916,"DVN/8SIOKU","https://doi.org/10.7910/DVN/8SIOKU","doi","10.7910","Harvard Dataverse","2022-07-28","s3://10.7910/DVN/8SIOKU","dataset"
6281199,"DVN/0Y8IKW","https://doi.org/10.7910/DVN/0Y8IKW","doi","10.7910","Harvard Dataverse","2022-08-08","s3://10.7910/DVN/0Y8IKW","dataset"
6285357,"DVN/FH5WV4","https://doi.org/10.7910/DVN/FH5WV4","doi","10.7910","Harvard Dataverse","2022-07-19","s3://10.7910/DVN/FH5WV4","dataset"
6285820,"DVN/RQNVFW","https://doi.org/10.7910/DVN/RQNVFW","doi","10.7910","Harvard Dataverse","2022-10-12","s3://10.7910/DVN/RQNVFW","dataset"
6286156,"DVN/TNQ7EI","https://doi.org/10.7910/DVN/TNQ7EI","doi","10.7910","Harvard Dataverse","2022-08-30","s3://10.7910/DVN/TNQ7EI","dataset"
6286174,"DVN/RTGDFW","https://doi.org/10.7910/DVN/RTGDFW","doi","10.7910","Harvard Dataverse","2022-09-06","s3://10.7910/DVN/RTGDFW","dataset"
6292059,"DVN/WIJ0PS","https://doi.org/10.7910/DVN/WIJ0PS","doi","10.7910","Harvard Dataverse","2022-09-08","s3://10.7910/DVN/WIJ0PS","dataset"
6300291,"DVN/UUDOS0","https://doi.org/10.7910/DVN/UUDOS0","doi","10.7910","Harvard Dataverse","2022-09-06","s3://10.7910/DVN/UUDOS0","dataset"
6300490,"DVN/3EKRSI","https://doi.org/10.7910/DVN/3EKRSI","doi","10.7910","Harvard Dataverse","2022-10-11","s3://10.7910/DVN/3EKRSI","dataset"
6310596,"DVN/WGPHFT","https://doi.org/10.7910/DVN/WGPHFT","doi","10.7910","Harvard Dataverse","2022-08-25","s3://10.7910/DVN/WGPHFT","dataset"
6312342,"DVN/U5IESG","https://doi.org/10.7910/DVN/U5IESG","doi","10.7910","Harvard Dataverse","2022-09-19","s3://10.7910/DVN/U5IESG","dataset"
6315867,"DVN/6KCW8Z","https://doi.org/10.7910/DVN/6KCW8Z","doi","10.7910","Harvard Dataverse","2022-10-19","s3://10.7910/DVN/6KCW8Z","dataset"
6316392,"DVN/JPVEX5","https://doi.org/10.7910/DVN/JPVEX5","doi","10.7910","Harvard Dataverse","2022-09-08","s3://10.7910/DVN/JPVEX5","dataset"
6317502,"DVN/JNV3XO","https://doi.org/10.7910/DVN/JNV3XO","doi","10.7910","Harvard Dataverse","2022-12-02","s3://10.7910/DVN/JNV3XO","dataset"
6318626,"DVN/IG6ICN","https://doi.org/10.7910/DVN/IG6ICN","doi","10.7910","Harvard Dataverse","2022-09-06","s3://10.7910/DVN/IG6ICN","dataset"
6322208,"DVN/AIKUDN","https://doi.org/10.7910/DVN/AIKUDN","doi","10.7910","Harvard Dataverse","2022-08-30","s3://10.7910/DVN/AIKUDN","dataset"
6328842,"DVN/KAHHWQ","https://doi.org/10.7910/DVN/KAHHWQ","doi","10.7910","Harvard Dataverse","2022-11-07","s3://10.7910/DVN/KAHHWQ","dataset"
6336218,"DVN/ILKRK2","https://doi.org/10.7910/DVN/ILKRK2","doi","10.7910","Harvard Dataverse","2022-10-11","s3://10.7910/DVN/ILKRK2","dataset"
6354381,"DVN/ASUFTY","https://doi.org/10.7910/DVN/ASUFTY","doi","10.7910","Harvard Dataverse","2023-02-08","s3://10.7910/DVN/ASUFTY","dataset"
6358356,"DVN/RJY34I","https://doi.org/10.7910/DVN/RJY34I","doi","10.7910","Harvard Dataverse","2022-10-06","s3://10.7910/DVN/RJY34I","dataset"
6358478,"DVN/U56Z43","https://doi.org/10.7910/DVN/U56Z43","doi","10.7910","Harvard Dataverse","2022-11-07","s3://10.7910/DVN/U56Z43","dataset"
6359489,"DVN/H2JL7A","https://doi.org/10.7910/DVN/H2JL7A","doi","10.7910","Harvard Dataverse","2023-02-07","s3://10.7910/DVN/H2JL7A","dataset"
6359642,"DVN/MB8FGY","https://doi.org/10.7910/DVN/MB8FGY","doi","10.7910","Harvard Dataverse","2022-10-17","s3://10.7910/DVN/MB8FGY","dataset"
6363014,"DVN/DSCREK","https://doi.org/10.7910/DVN/DSCREK","doi","10.7910","Harvard Dataverse","2022-10-14","s3://10.7910/DVN/DSCREK","dataset"
6363913,"DVN/RMFLKR","https://doi.org/10.7910/DVN/RMFLKR","doi","10.7910","Harvard Dataverse","2022-10-03","s3://10.7910/DVN/RMFLKR","dataset"
6366469,"DVN/MXKMSE","https://doi.org/10.7910/DVN/MXKMSE","doi","10.7910","Harvard Dataverse","2022-12-02","s3://10.7910/DVN/MXKMSE","dataset"
6369614,"DVN/YDLYLE","https://doi.org/10.7910/DVN/YDLYLE","doi","10.7910","Harvard Dataverse","2022-10-20","s3://10.7910/DVN/YDLYLE","dataset"
6372124,"DVN/RDU9JR","https://doi.org/10.7910/DVN/RDU9JR","doi","10.7910","Harvard Dataverse","2022-11-28","s3://10.7910/DVN/RDU9JR","dataset"
6389023,"DVN/VYVNFR","https://doi.org/10.7910/DVN/VYVNFR","doi","10.7910","Harvard Dataverse","2022-12-07","s3://10.7910/DVN/VYVNFR","dataset"
6390371,"DVN/TA1T4V","https://doi.org/10.7910/DVN/TA1T4V","doi","10.7910","Harvard Dataverse","2022-12-19","s3://10.7910/DVN/TA1T4V","dataset"
6396125,"DVN/EORLRJ","https://doi.org/10.7910/DVN/EORLRJ","doi","10.7910","Harvard Dataverse","2023-02-27","s3://10.7910/DVN/EORLRJ","dataset"
6413278,"DVN/3RWCPB","https://doi.org/10.7910/DVN/3RWCPB","doi","10.7910","Harvard Dataverse","2022-12-19","s3://10.7910/DVN/3RWCPB","dataset"
6413615,"DVN/IOAMVW","https://doi.org/10.7910/DVN/IOAMVW","doi","10.7910","Harvard Dataverse","2023-01-20","s3://10.7910/DVN/IOAMVW","dataset"
6415415,"DVN/3FF05Y","https://doi.org/10.7910/DVN/3FF05Y","doi","10.7910","Harvard Dataverse","2023-03-30","s3://10.7910/DVN/3FF05Y","dataset"
6417105,"DVN/M0LB5V","https://doi.org/10.7910/DVN/M0LB5V","doi","10.7910","Harvard Dataverse","2023-01-20","s3://10.7910/DVN/M0LB5V","dataset"
6420742,"DVN/NKETXF","https://doi.org/10.7910/DVN/NKETXF","doi","10.7910","Harvard Dataverse","2023-01-19","s3://10.7910/DVN/NKETXF","dataset"
6429002,"DVN/9JS5AJ","https://doi.org/10.7910/DVN/9JS5AJ","doi","10.7910","Harvard Dataverse","2022-11-08","s3://10.7910/DVN/9JS5AJ","dataset"
6429738,"DVN/GYX7GC","https://doi.org/10.7910/DVN/GYX7GC","doi","10.7910","Harvard Dataverse","2023-06-12","s3://10.7910/DVN/GYX7GC","dataset"
6431046,"DVN/JTGHQD","https://doi.org/10.7910/DVN/JTGHQD","doi","10.7910","Harvard Dataverse","2023-02-07","s3://10.7910/DVN/JTGHQD","dataset"
6431375,"DVN/2YD8IS","https://doi.org/10.7910/DVN/2YD8IS","doi","10.7910","Harvard Dataverse","2022-11-08","s3://10.7910/DVN/2YD8IS","dataset"
6432784,"DVN/PKI60Z","https://doi.org/10.7910/DVN/PKI60Z","doi","10.7910","Harvard Dataverse","2022-12-21","s3://10.7910/DVN/PKI60Z","dataset"
6437658,"DVN/SWHIKY","https://doi.org/10.7910/DVN/SWHIKY","doi","10.7910","Harvard Dataverse","2022-10-28","s3://10.7910/DVN/SWHIKY","dataset"
6439915,"DVN/JCT3F7","https://doi.org/10.7910/DVN/JCT3F7","doi","10.7910","Harvard Dataverse","2022-12-09","s3://10.7910/DVN/JCT3F7","dataset"
6441434,"DVN/YGTFBW","https://doi.org/10.7910/DVN/YGTFBW","doi","10.7910","Harvard Dataverse","2022-12-02","s3://10.7910/DVN/YGTFBW","dataset"
6544459,"DVN/ESR7YG","https://doi.org/10.7910/DVN/ESR7YG","doi","10.7910","Harvard Dataverse","2023-03-07","s3://10.7910/DVN/ESR7YG","dataset"
6554161,"DVN/AV0CMJ","https://doi.org/10.7910/DVN/AV0CMJ","doi","10.7910","Harvard Dataverse","2023-04-19","s3://10.7910/DVN/AV0CMJ","dataset"
6554445,"DVN/NM0XLV","https://doi.org/10.7910/DVN/NM0XLV","doi","10.7910","Harvard Dataverse","2023-02-07","s3://10.7910/DVN/NM0XLV","dataset"
6565206,"DVN/NJIIPR","https://doi.org/10.7910/DVN/NJIIPR","doi","10.7910","Harvard Dataverse","2023-01-26","s3://10.7910/DVN/NJIIPR","dataset"
6571845,"DVN/FUAARK","https://doi.org/10.7910/DVN/FUAARK","doi","10.7910","Harvard Dataverse","2023-01-23","s3://10.7910/DVN/FUAARK","dataset"
6572561,"DVN/RFC66F","https://doi.org/10.7910/DVN/RFC66F","doi","10.7910","Harvard Dataverse","2023-02-08","s3://10.7910/DVN/RFC66F","dataset"
6572579,"DVN/Q7UV5W","https://doi.org/10.7910/DVN/Q7UV5W","doi","10.7910","Harvard Dataverse","2023-06-26","s3://10.7910/DVN/Q7UV5W","dataset"
6572653,"DVN/MKWIHN","https://doi.org/10.7910/DVN/MKWIHN","doi","10.7910","Harvard Dataverse","2023-01-27","s3://10.7910/DVN/MKWIHN","dataset"
6573904,"DVN/JPHHJV","https://doi.org/10.7910/DVN/JPHHJV","doi","10.7910","Harvard Dataverse","2023-01-30","s3://10.7910/DVN/JPHHJV","dataset"
6573944,"DVN/6OKNOY","https://doi.org/10.7910/DVN/6OKNOY","doi","10.7910","Harvard Dataverse","2023-03-09","s3://10.7910/DVN/6OKNOY","dataset"
6591315,"DVN/74QEO9","https://doi.org/10.7910/DVN/74QEO9","doi","10.7910","Harvard Dataverse","2023-03-09","s3://10.7910/DVN/74QEO9","dataset"
6641803,"DVN/0PY9EA","https://doi.org/10.7910/DVN/0PY9EA","doi","10.7910","Harvard Dataverse","2023-03-02","s3://10.7910/DVN/0PY9EA","dataset"
6689218,"DVN/1SU7J4","https://doi.org/10.7910/DVN/1SU7J4","doi","10.7910","Harvard Dataverse","2023-02-21","s3://10.7910/DVN/1SU7J4","dataset"
6692627,"DVN/UOYDHN","https://doi.org/10.7910/DVN/UOYDHN","doi","10.7910","Harvard Dataverse","2023-01-30","s3://10.7910/DVN/UOYDHN","dataset"
6693142,"DVN/XRD6YG","https://doi.org/10.7910/DVN/XRD6YG","doi","10.7910","Harvard Dataverse","2023-03-03","s3://10.7910/DVN/XRD6YG","dataset"
6697432,"DVN/DMG0XD","https://doi.org/10.7910/DVN/DMG0XD","doi","10.7910","Harvard Dataverse","2023-04-26","s3://10.7910/DVN/DMG0XD","dataset"
6697698,"DVN/GT15SC","https://doi.org/10.7910/DVN/GT15SC","doi","10.7910","Harvard Dataverse","2023-03-08","s3://10.7910/DVN/GT15SC","dataset"
6699239,"DVN/EAHO3I","https://doi.org/10.7910/DVN/EAHO3I","doi","10.7910","Harvard Dataverse","2023-03-13","s3://10.7910/DVN/EAHO3I","dataset"
6699454,"DVN/RJ97IG","https://doi.org/10.7910/DVN/RJ97IG","doi","10.7910","Harvard Dataverse","2023-04-14","s3://10.7910/DVN/RJ97IG","dataset"
6708413,"DVN/WOEWJ3","https://doi.org/10.7910/DVN/WOEWJ3","doi","10.7910","Harvard Dataverse","2023-03-30","s3://10.7910/DVN/WOEWJ3","dataset"
6708973,"DVN/JZLTQR","https://doi.org/10.7910/DVN/JZLTQR","doi","10.7910","Harvard Dataverse","2023-03-09","s3://10.7910/DVN/JZLTQR","dataset"
6716701,"DVN/QQKR3F","https://doi.org/10.7910/DVN/QQKR3F","doi","10.7910","Harvard Dataverse","2023-04-20","s3://10.7910/DVN/QQKR3F","dataset"
6718861,"DVN/BLIVUP","https://doi.org/10.7910/DVN/BLIVUP","doi","10.7910","Harvard Dataverse","2023-05-08","s3://10.7910/DVN/BLIVUP","dataset"
6761302,"DVN/L6WBON","https://doi.org/10.7910/DVN/L6WBON","doi","10.7910","Harvard Dataverse","2023-03-09","s3://10.7910/DVN/L6WBON","dataset"
6770186,"DVN/YCDJNT","https://doi.org/10.7910/DVN/YCDJNT","doi","10.7910","Harvard Dataverse","2023-03-30","s3://10.7910/DVN/YCDJNT","dataset"
6773077,"DVN/UYKE7T","https://doi.org/10.7910/DVN/UYKE7T","doi","10.7910","Harvard Dataverse","2023-04-18","s3://10.7910/DVN/UYKE7T","dataset"
6827168,"DVN/VX5N1V","https://doi.org/10.7910/DVN/VX5N1V","doi","10.7910","Harvard Dataverse","2023-06-27","s3://10.7910/DVN/VX5N1V","dataset"
6834465,"DVN/NYOXTE","https://doi.org/10.7910/DVN/NYOXTE","doi","10.7910","Harvard Dataverse","2023-03-31","s3://10.7910/DVN/NYOXTE","dataset"
6855533,"DVN/FEOKT6","https://doi.org/10.7910/DVN/FEOKT6","doi","10.7910","Harvard Dataverse","2023-05-15","s3://10.7910/DVN/FEOKT6","dataset"
6856357,"DVN/GS838F","https://doi.org/10.7910/DVN/GS838F","doi","10.7910","Harvard Dataverse","2023-04-26","s3://10.7910/DVN/GS838F","dataset"
6881202,"DVN/DWQLIB","https://doi.org/10.7910/DVN/DWQLIB","doi","10.7910","Harvard Dataverse","2023-04-20","s3://10.7910/DVN/DWQLIB","dataset"
6884244,"DVN/NX0QGA","https://doi.org/10.7910/DVN/NX0QGA","doi","10.7910","Harvard Dataverse","2023-04-19","s3://10.7910/DVN/NX0QGA","dataset"
6898349,"DVN/I2HEVQ","https://doi.org/10.7910/DVN/I2HEVQ","doi","10.7910","Harvard Dataverse","2023-03-07","s3://10.7910/DVN/I2HEVQ","dataset"
6911431,"DVN/4DUB7X","https://doi.org/10.7910/DVN/4DUB7X","doi","10.7910","Harvard Dataverse","2023-04-26","s3://10.7910/DVN/4DUB7X","dataset"
