id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
53585,DVN/KXSPSP,https://doi.org/10.7910/DVN/KXSPSP,doi,10.7910,/,Harvard Dataverse,2009-11-26,s3://10.7910/DVN/KXSPSP,dataset,dataset
53586,DVN/26657,https://doi.org/10.7910/DVN/26657,doi,10.7910,/,Harvard Dataverse,2014-07-08,s3://10.7910/DVN/26657,dataset,dataset
53587,DVN/ATPZ98,https://doi.org/10.7910/DVN/ATPZ98,doi,10.7910,/,Harvard Dataverse,2011-04-27,s3://1902.1/15812,dataset,dataset
53588,DVN/TIMZE1,https://doi.org/10.7910/DVN/TIMZE1,doi,10.7910,/,Harvard Dataverse,2013-08-22,s3://10.7910/DVN/TIMZE1,dataset,dataset
53589,DVN/28113,https://doi.org/10.7910/DVN/28113,doi,10.7910,/,Harvard Dataverse,2014-12-10,s3://10.7910/DVN/28113,dataset,dataset
53590,DVN/24565,https://doi.org/10.7910/DVN/24565,doi,10.7910,/,Harvard Dataverse,2014-01-30,s3://10.7910/DVN/24565,dataset,dataset
53591,DVN/5OXLFO,https://doi.org/10.7910/DVN/5OXLFO,doi,10.7910,/,Harvard Dataverse,2009-11-25,s3://10.7910/DVN/5OXLFO,dataset,dataset
53592,DVN/23957,https://doi.org/10.7910/DVN/23957,doi,10.7910,/,Harvard Dataverse,2013-12-13,s3://10.7910/DVN/23957,dataset,dataset
53593,DVN/PF9AEZ,https://doi.org/10.7910/DVN/PF9AEZ,doi,10.7910,/,Harvard Dataverse,2013-03-04,s3://10.7910/DVN/PF9AEZ,dataset,dataset
53594,DVN/25750,https://doi.org/10.7910/DVN/25750,doi,10.7910,/,Harvard Dataverse,2014-05-12,s3://10.7910/DVN/25750,dataset,dataset
53595,DVN/29785,https://doi.org/10.7910/DVN/29785,doi,10.7910,/,Harvard Dataverse,2015-04-02,s3://10.7910/DVN/29785,dataset,dataset
53596,DVN/25238,https://doi.org/10.7910/DVN/25238,doi,10.7910,/,Harvard Dataverse,2014-03-28,s3://10.7910/DVN/25238,dataset,dataset
