id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
3087811,DVN/QYDIO2,https://doi.org/10.7910/DVN/QYDIO2,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/QYDIO2,dataset,dataset
3087820,DVN/5WAFF0,https://doi.org/10.7910/DVN/5WAFF0,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/5WAFF0,dataset,dataset
3087823,DVN/ZFBES1,https://doi.org/10.7910/DVN/ZFBES1,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3087833,DVN/DZQDQO,https://doi.org/10.7910/DVN/DZQDQO,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3087840,DVN/3KIQAW,https://doi.org/10.7910/DVN/3KIQAW,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/3KIQAW,dataset,dataset
3087845,DVN/1R5N32,https://doi.org/10.7910/DVN/1R5N32,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/1R5N32,dataset,dataset
3087848,DVN/R9PVOF,https://doi.org/10.7910/DVN/R9PVOF,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3087854,DVN/5KJ80Q,https://doi.org/10.7910/DVN/5KJ80Q,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3087860,DVN/5POLFL,https://doi.org/10.7910/DVN/5POLFL,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/5POLFL,dataset,dataset
3087863,DVN/PQNQJT,https://doi.org/10.7910/DVN/PQNQJT,doi,10.7910,/,Harvard Dataverse,2017-12-07,s3://10.7910/DVN/PQNQJT,dataset,dataset
3087866,DVN/DAC9NX,https://doi.org/10.7910/DVN/DAC9NX,doi,10.7910,/,Harvard Dataverse,2017-12-07,file,dataset,dataset
3087891,DVN/RTB1IG,https://doi.org/10.7910/DVN/RTB1IG,doi,10.7910,/,Harvard Dataverse,2017-12-08,s3://10.7910/DVN/RTB1IG,dataset,dataset
3096909,DVN/MDFG8E,https://doi.org/10.7910/DVN/MDFG8E,doi,10.7910,/,Harvard Dataverse,2018-01-03,s3://10.7910/DVN/MDFG8E,dataset,dataset
3096917,DVN/FPIYZ7,https://doi.org/10.7910/DVN/FPIYZ7,doi,10.7910,/,Harvard Dataverse,2018-02-20,file,dataset,dataset
3106335,DVN/XJ28JK,https://doi.org/10.7910/DVN/XJ28JK,doi,10.7910,/,Harvard Dataverse,2018-01-14,file,dataset,dataset
3126319,DVN/8BB7RI,https://doi.org/10.7910/DVN/8BB7RI,doi,10.7910,/,Harvard Dataverse,2018-02-19,s3://10.7910/DVN/8BB7RI,dataset,dataset
3126327,DVN/68IBOR,https://doi.org/10.7910/DVN/68IBOR,doi,10.7910,/,Harvard Dataverse,2018-02-19,file,dataset,dataset
3126332,DVN/M9XE2D,https://doi.org/10.7910/DVN/M9XE2D,doi,10.7910,/,Harvard Dataverse,2018-02-19,s3://10.7910/DVN/M9XE2D,dataset,dataset
3126405,DVN/CISIP2,https://doi.org/10.7910/DVN/CISIP2,doi,10.7910,/,Harvard Dataverse,2018-02-19,s3://10.7910/DVN/CISIP2,dataset,dataset
3126421,DVN/RT5HRL,https://doi.org/10.7910/DVN/RT5HRL,doi,10.7910,/,Harvard Dataverse,2018-02-19,file,dataset,dataset
3126435,DVN/XJ5JR6,https://doi.org/10.7910/DVN/XJ5JR6,doi,10.7910,/,Harvard Dataverse,2018-02-19,file,dataset,dataset
3126576,DVN/4SBXCV,https://doi.org/10.7910/DVN/4SBXCV,doi,10.7910,/,Harvard Dataverse,2018-02-20,s3://10.7910/DVN/4SBXCV,dataset,dataset
3126588,DVN/LMWEMZ,https://doi.org/10.7910/DVN/LMWEMZ,doi,10.7910,/,Harvard Dataverse,2018-02-20,s3://10.7910/DVN/LMWEMZ,dataset,dataset
3127042,DVN/I8XQPM,https://doi.org/10.7910/DVN/I8XQPM,doi,10.7910,/,Harvard Dataverse,2018-02-21,s3://10.7910/DVN/I8XQPM,dataset,dataset
3127048,DVN/RFSS7J,https://doi.org/10.7910/DVN/RFSS7J,doi,10.7910,/,Harvard Dataverse,2018-02-21,file,dataset,dataset
3127054,DVN/KDKPJQ,https://doi.org/10.7910/DVN/KDKPJQ,doi,10.7910,/,Harvard Dataverse,2018-02-21,s3://10.7910/DVN/KDKPJQ,dataset,dataset
3135937,DVN/NRQFDQ,https://doi.org/10.7910/DVN/NRQFDQ,doi,10.7910,/,Harvard Dataverse,2018-03-21,s3://10.7910/DVN/NRQFDQ,dataset,dataset
3135948,DVN/78BIYW,https://doi.org/10.7910/DVN/78BIYW,doi,10.7910,/,Harvard Dataverse,2018-03-21,s3://10.7910/DVN/78BIYW,dataset,dataset
3136195,DVN/LCLJTT,https://doi.org/10.7910/DVN/LCLJTT,doi,10.7910,/,Harvard Dataverse,2018-03-24,s3://10.7910/DVN/LCLJTT,dataset,dataset
3136246,DVN/DUFHM1,https://doi.org/10.7910/DVN/DUFHM1,doi,10.7910,/,Harvard Dataverse,2018-03-24,s3://10.7910/DVN/DUFHM1,dataset,dataset
3136250,DVN/5ITNCA,https://doi.org/10.7910/DVN/5ITNCA,doi,10.7910,/,Harvard Dataverse,2018-03-24,s3://10.7910/DVN/5ITNCA,dataset,dataset
