id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
2829058,DVN/K2KW5C,https://doi.org/10.7910/DVN/K2KW5C,doi,10.7910,/,Harvard Dataverse,2016-05-19,s3://10.7910/DVN/K2KW5C,dataset,dataset
2831294,DVN/KXMJMZ,https://doi.org/10.7910/DVN/KXMJMZ,doi,10.7910,/,Harvard Dataverse,2016-05-20,s3://10.7910/DVN/KXMJMZ,dataset,dataset
2839919,DVN/ATHARK,https://doi.org/10.7910/DVN/ATHARK,doi,10.7910,/,Harvard Dataverse,2016-06-16,s3://10.7910/DVN/ATHARK,dataset,dataset
2843004,DVN/XZ53RA,https://doi.org/10.7910/DVN/XZ53RA,doi,10.7910,/,Harvard Dataverse,2016-06-26,s3://10.7910/DVN/XZ53RA,dataset,dataset
2848975,DVN/JTSCJF,https://doi.org/10.7910/DVN/JTSCJF,doi,10.7910,/,Harvard Dataverse,2016-07-07,s3://10.7910/DVN/JTSCJF,dataset,dataset
2849768,DVN/5DJLY8,https://doi.org/10.7910/DVN/5DJLY8,doi,10.7910,/,Harvard Dataverse,2016-07-12,s3://10.7910/DVN/5DJLY8,dataset,dataset
2851609,DVN/SWCLPU,https://doi.org/10.7910/DVN/SWCLPU,doi,10.7910,/,Harvard Dataverse,2016-07-15,s3://10.7910/DVN/SWCLPU,dataset,dataset
2851690,DVN/TX7N7L,https://doi.org/10.7910/DVN/TX7N7L,doi,10.7910,/,Harvard Dataverse,2016-07-15,s3://10.7910/DVN/TX7N7L,dataset,dataset
2856874,DVN/F7JJDP,https://doi.org/10.7910/DVN/F7JJDP,doi,10.7910,/,Harvard Dataverse,2016-08-18,s3://10.7910/DVN/F7JJDP,dataset,dataset
2857807,DVN/A819NG,https://doi.org/10.7910/DVN/A819NG,doi,10.7910,/,Harvard Dataverse,2016-08-03,s3://10.7910/DVN/A819NG,dataset,dataset
2857850,DVN/9D2NAC,https://doi.org/10.7910/DVN/9D2NAC,doi,10.7910,/,Harvard Dataverse,2016-08-18,s3://10.7910/DVN/9D2NAC,dataset,dataset
2861084,DVN/2BF2HB,https://doi.org/10.7910/DVN/2BF2HB,doi,10.7910,/,Harvard Dataverse,2016-08-02,s3://10.7910/DVN/2BF2HB,dataset,dataset
2865487,DVN/Z8GHAA,https://doi.org/10.7910/DVN/Z8GHAA,doi,10.7910,/,Harvard Dataverse,2016-08-20,s3://10.7910/DVN/Z8GHAA,dataset,dataset
