id,identifier,persistentUrl,protocol,authority,separator,publisher,publicationDate,storageIdentifier,datasetType,type
52950,DVN/HZAXXB,https://doi.org/10.7910/DVN/HZAXXB,doi,10.7910,/,Harvard Dataverse,2013-07-29,s3://10.7910/DVN/HZAXXB,dataset,dataset
52951,DVN/HZAG9F,https://doi.org/10.7910/DVN/HZAG9F,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/HZAG9F,dataset,dataset
52952,DVN/24591,https://doi.org/10.7910/DVN/24591,doi,10.7910,/,Harvard Dataverse,2014-02-24,s3://10.7910/DVN/24591,dataset,dataset
52953,DVN/22976,https://doi.org/10.7910/DVN/22976,doi,10.7910,/,Harvard Dataverse,2013-11-08,s3://10.7910/DVN/22976,dataset,dataset
52954,DVN/KKTXVB,https://doi.org/10.7910/DVN/KKTXVB,doi,10.7910,/,Harvard Dataverse,2013-04-15,s3://10.7910/DVN/KKTXVB,dataset,dataset
52955,DVN/AZTWDW,https://doi.org/10.7910/DVN/AZTWDW,doi,10.7910,/,Harvard Dataverse,2013-04-15,s3://10.7910/DVN/AZTWDW,dataset,dataset
52956,DVN/WZR4UH,https://doi.org/10.7910/DVN/WZR4UH,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/WZR4UH,dataset,dataset
52957,DVN/26461,https://doi.org/10.7910/DVN/26461,doi,10.7910,/,Harvard Dataverse,2014-06-11,s3://10.7910/DVN/26461,dataset,dataset
52958,DVN/UA9G8U,https://doi.org/10.7910/DVN/UA9G8U,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/UA9G8U,dataset,dataset
52959,DVN/26867,https://doi.org/10.7910/DVN/26867,doi,10.7910,/,Harvard Dataverse,2014-07-31,s3://10.7910/DVN/26867,dataset,dataset
52960,DVN/PZAOO6,https://doi.org/10.7910/DVN/PZAOO6,doi,10.7910,/,Harvard Dataverse,2012-07-27,s3://10.7910/DVN/PZAOO6,dataset,dataset
52961,DVN/OO8ZCC,https://doi.org/10.7910/DVN/OO8ZCC,doi,10.7910,/,Harvard Dataverse,2012-10-29,s3://1902.1/18803,dataset,dataset
52962,DVN/27063,https://doi.org/10.7910/DVN/27063,doi,10.7910,/,Harvard Dataverse,2014-08-19,s3://10.7910/DVN/27063,dataset,dataset
52963,DVN/28640,https://doi.org/10.7910/DVN/28640,doi,10.7910,/,Harvard Dataverse,2015-01-19,s3://10.7910/DVN/28640,dataset,dataset
52964,DVN/AMMI3S,https://doi.org/10.7910/DVN/AMMI3S,doi,10.7910,/,Harvard Dataverse,2013-02-12,s3://10.7910/DVN/AMMI3S,dataset,dataset
52965,DVN/TW5FHR,https://doi.org/10.7910/DVN/TW5FHR,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/TW5FHR,dataset,dataset
52966,DVN/DVP0UW,https://doi.org/10.7910/DVN/DVP0UW,doi,10.7910,/,Harvard Dataverse,2013-08-27,s3://10.7910/DVN/DVP0UW,dataset,dataset
52967,DVN/26652,https://doi.org/10.7910/DVN/26652,doi,10.7910,/,Harvard Dataverse,2014-07-08,s3://10.7910/DVN/26652,dataset,dataset
