collection_id,source,dataset_id,persistent_id,protocol,authority,identifier,publication_date
restat,dataverse,,https://doi.org/10.7910/DVN/14574,doi,10.7910,DVN/14574,2014-04-11
restat,dataverse,,https://doi.org/10.7910/DVN/23078,doi,10.7910,DVN/23078,2013-10-28
restat,dataverse,,https://doi.org/10.7910/DVN/25093,doi,10.7910,DVN/25093,2014-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/JLCPQB,doi,10.7910,DVN/JLCPQB,2012-03-15
restat,dataverse,,https://doi.org/10.7910/DVN/26908,doi,10.7910,DVN/26908,2014-08-19
restat,dataverse,,https://doi.org/10.7910/DVN/OJ0B7G,doi,10.7910,DVN/OJ0B7G,2012-04-11
restat,dataverse,,https://doi.org/10.7910/DVN/27326,doi,10.7910,DVN/27326,2014-09-12
restat,dataverse,,https://doi.org/10.7910/DVN/KY4VCO,doi,10.7910,DVN/KY4VCO,2012-06-20
restat,dataverse,,https://doi.org/10.7910/DVN/7XP4A7,doi,10.7910,DVN/7XP4A7,2013-07-24
restat,dataverse,,https://doi.org/10.7910/DVN/22801,doi,10.7910,DVN/22801,2013-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/XS4UKI,doi,10.7910,DVN/XS4UKI,2012-03-19
restat,dataverse,,https://doi.org/10.7910/DVN/OYARM2,doi,10.7910,DVN/OYARM2,2010-09-17
restat,dataverse,,https://doi.org/10.7910/DVN/4BCJHN,doi,10.7910,DVN/4BCJHN,2012-08-22
restat,dataverse,,https://doi.org/10.7910/DVN/YCHH9G,doi,10.7910,DVN/YCHH9G,2012-01-19
restat,dataverse,,https://doi.org/10.7910/DVN/28817,doi,10.7910,DVN/28817,2015-01-26
restat,dataverse,,https://doi.org/10.7910/DVN/JDYHHQ,doi,10.7910,DVN/JDYHHQ,2013-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/24588,doi,10.7910,DVN/24588,2014-02-06
restat,dataverse,,https://doi.org/10.7910/DVN/6YYDOQ,doi,10.7910,DVN/6YYDOQ,2012-10-03
restat,dataverse,,https://doi.org/10.7910/DVN/RW3KS5,doi,10.7910,DVN/RW3KS5,2013-01-14
restat,dataverse,,https://doi.org/10.7910/DVN/8I3W1L,doi,10.7910,DVN/8I3W1L,2012-04-17
restat,dataverse,,https://doi.org/10.7910/DVN/29477,doi,10.7910,DVN/29477,2015-03-16
restat,dataverse,,https://doi.org/10.7910/DVN/22819,doi,10.7910,DVN/22819,2013-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/27234,doi,10.7910,DVN/27234,2014-09-12
restat,dataverse,,https://doi.org/10.7910/DVN/CQG5G3,doi,10.7910,DVN/CQG5G3,2012-08-08
restat,dataverse,,https://doi.org/10.7910/DVN/XGIXHN,doi,10.7910,DVN/XGIXHN,2012-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/23VBVQ,doi,10.7910,DVN/23VBVQ,2025-07-28
restat,dataverse,,https://doi.org/10.7910/DVN/BQ7IMR,doi,10.7910,DVN/BQ7IMR,2024-05-13
restat,dataverse,,https://doi.org/10.7910/DVN/SMXVOQ,doi,10.7910,DVN/SMXVOQ,2025-02-11
restat,dataverse,,https://doi.org/10.7910/DVN/IAYQ0Y,doi,10.7910,DVN/IAYQ0Y,2024-10-08
restat,dataverse,,https://doi.org/10.7910/DVN/FMDFYU,doi,10.7910,DVN/FMDFYU,2024-05-14
restat,dataverse,,https://doi.org/10.7910/DVN/EYZH8T,doi,10.7910,DVN/EYZH8T,2022-02-22
restat,dataverse,,https://doi.org/10.7910/DVN/HPLRPE,doi,10.7910,DVN/HPLRPE,2022-01-25
restat,dataverse,,https://doi.org/10.7910/DVN/19D6PT,doi,10.7910,DVN/19D6PT,2024-06-20
restat,dataverse,,https://doi.org/10.7910/DVN/HQMZEM,doi,10.7910,DVN/HQMZEM,2021-02-11
restat,dataverse,,https://doi.org/10.7910/DVN/PXYDZU,doi,10.7910,DVN/PXYDZU,2020-07-28
restat,dataverse,,https://doi.org/10.7910/DVN/NI53ZL,doi,10.7910,DVN/NI53ZL,2020-07-22
restat,dataverse,,https://doi.org/10.7910/DVN/1N9GMT,doi,10.7910,DVN/1N9GMT,2022-09-26
restat,dataverse,,https://doi.org/10.7910/DVN/QDFDKE,doi,10.7910,DVN/QDFDKE,2024-04-24
restat,dataverse,,https://doi.org/10.7910/DVN/6M1W9F,doi,10.7910,DVN/6M1W9F,2020-02-19
restat,dataverse,,https://doi.org/10.7910/DVN/FSQ6DS,doi,10.7910,DVN/FSQ6DS,2021-11-10
restat,dataverse,,https://doi.org/10.7910/DVN/DLII84,doi,10.7910,DVN/DLII84,2021-12-06
restat,dataverse,,https://doi.org/10.7910/DVN/S6QR5N,doi,10.7910,DVN/S6QR5N,2022-01-21
restat,dataverse,,https://doi.org/10.7910/DVN/QO8S5L,doi,10.7910,DVN/QO8S5L,2022-01-11
restat,dataverse,,https://doi.org/10.7910/DVN/XJI9LO,doi,10.7910,DVN/XJI9LO,2025-06-20
restat,dataverse,,https://doi.org/10.7910/DVN/5TGIWC,doi,10.7910,DVN/5TGIWC,2019-02-27
restat,dataverse,,https://doi.org/10.7910/DVN/UC2ENJ,doi,10.7910,DVN/UC2ENJ,2017-04-05
restat,dataverse,,https://doi.org/10.7910/DVN/A4MIJR,doi,10.7910,DVN/A4MIJR,2019-10-09
restat,dataverse,,https://doi.org/10.7910/DVN/UMRDI3,doi,10.7910,DVN/UMRDI3,2020-10-08
restat,dataverse,,https://doi.org/10.7910/DVN/ZFEBRV,doi,10.7910,DVN/ZFEBRV,2021-07-09
restat,dataverse,,https://doi.org/10.7910/DVN/XQOFQN,doi,10.7910,DVN/XQOFQN,2024-02-23
restat,dataverse,,https://doi.org/10.7910/DVN/FFMT75,doi,10.7910,DVN/FFMT75,2023-11-05
restat,dataverse,,https://doi.org/10.7910/DVN/EK8SDB,doi,10.7910,DVN/EK8SDB,2021-05-03
restat,dataverse,,https://doi.org/10.7910/DVN/3IBT5Y,doi,10.7910,DVN/3IBT5Y,2021-04-07
restat,dataverse,,https://doi.org/10.7910/DVN/MCYZDO,doi,10.7910,DVN/MCYZDO,2021-05-10
restat,dataverse,,https://doi.org/10.7910/DVN/YZTMUD,doi,10.7910,DVN/YZTMUD,2024-06-21
restat,dataverse,,https://doi.org/10.7910/DVN/28521,doi,10.7910,DVN/28521,2015-01-12
restat,dataverse,,https://doi.org/10.7910/DVN/27431,doi,10.7910,DVN/27431,2014-10-03
restat,dataverse,,https://doi.org/10.7910/DVN/WXTJVB,doi,10.7910,DVN/WXTJVB,2013-01-14
restat,dataverse,,https://doi.org/10.7910/DVN/MNDIPW,doi,10.7910,DVN/MNDIPW,2013-09-30
restat,dataverse,,https://doi.org/10.7910/DVN/28943,doi,10.7910,DVN/28943,2015-01-30
restat,dataverse,,https://doi.org/10.7910/DVN/NHONSD,doi,10.7910,DVN/NHONSD,2011-03-31
restat,dataverse,,https://doi.org/10.7910/DVN/XXREKE,doi,10.7910,DVN/XXREKE,2012-12-13
restat,dataverse,,https://doi.org/10.7910/DVN/JCICCX,doi,10.7910,DVN/JCICCX,2017-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/MMA4XL,doi,10.7910,DVN/MMA4XL,2023-06-26
restat,dataverse,,https://doi.org/10.7910/DVN/DYHNYK,doi,10.7910,DVN/DYHNYK,2022-05-16
restat,dataverse,,https://doi.org/10.7910/DVN/7KWOOX,doi,10.7910,DVN/7KWOOX,2023-12-11
restat,dataverse,,https://doi.org/10.7910/DVN/VJP82S,doi,10.7910,DVN/VJP82S,2024-01-29
restat,dataverse,,https://doi.org/10.7910/DVN/UVPPAK,doi,10.7910,DVN/UVPPAK,2025-07-03
restat,dataverse,,https://doi.org/10.7910/DVN/0KVKGA,doi,10.7910,DVN/0KVKGA,2024-02-12
restat,dataverse,,https://doi.org/10.7910/DVN/74EI9T,doi,10.7910,DVN/74EI9T,2020-08-17
restat,dataverse,,https://doi.org/10.7910/DVN/1YY2SH,doi,10.7910,DVN/1YY2SH,2020-09-11
restat,dataverse,,https://doi.org/10.7910/DVN/TGBRZO,doi,10.7910,DVN/TGBRZO,2021-05-06
restat,dataverse,,https://doi.org/10.7910/DVN/5XJFHS,doi,10.7910,DVN/5XJFHS,2021-07-13
restat,dataverse,,https://doi.org/10.7910/DVN/OTUQUB,doi,10.7910,DVN/OTUQUB,2022-08-01
restat,dataverse,,https://doi.org/10.7910/DVN/E3MAGL,doi,10.7910,DVN/E3MAGL,2021-10-27
restat,dataverse,,https://doi.org/10.7910/DVN/IOOCOE,doi,10.7910,DVN/IOOCOE,2018-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/K6QU2J,doi,10.7910,DVN/K6QU2J,2020-01-27
restat,dataverse,,https://doi.org/10.7910/DVN/8Z0LIV,doi,10.7910,DVN/8Z0LIV,2020-01-27
restat,dataverse,,https://doi.org/10.7910/DVN/JP1ZT0,doi,10.7910,DVN/JP1ZT0,2020-01-27
restat,dataverse,,https://doi.org/10.7910/DVN/XDO6LF,doi,10.7910,DVN/XDO6LF,2020-02-24
restat,dataverse,,https://doi.org/10.7910/DVN/IGYXEF,doi,10.7910,DVN/IGYXEF,2019-11-06
restat,dataverse,,https://doi.org/10.7910/DVN/YKRD5N,doi,10.7910,DVN/YKRD5N,2018-01-19
restat,dataverse,,https://doi.org/10.7910/DVN/ENTXDD,doi,10.7910,DVN/ENTXDD,2022-03-08
restat,dataverse,,https://doi.org/10.7910/DVN/EHASPS,doi,10.7910,DVN/EHASPS,2018-08-13
restat,dataverse,,https://doi.org/10.7910/DVN/WBH8KW,doi,10.7910,DVN/WBH8KW,2019-02-25
restat,dataverse,,https://doi.org/10.7910/DVN/6LPBJF,doi,10.7910,DVN/6LPBJF,2020-04-28
restat,dataverse,,https://doi.org/10.7910/DVN/ZXC6XH,doi,10.7910,DVN/ZXC6XH,2020-01-10
restat,dataverse,,https://doi.org/10.7910/DVN/VLODHM,doi,10.7910,DVN/VLODHM,2022-04-04
restat,dataverse,,https://doi.org/10.7910/DVN/D3KJFT,doi,10.7910,DVN/D3KJFT,2022-04-13
restat,dataverse,,https://doi.org/10.7910/DVN/V50EKE,doi,10.7910,DVN/V50EKE,2017-11-22
restat,dataverse,,https://doi.org/10.7910/DVN/26394,doi,10.7910,DVN/26394,2014-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/ZRSPMT,doi,10.7910,DVN/ZRSPMT,2021-07-09
restat,dataverse,,https://doi.org/10.7910/DVN/A7FXQU,doi,10.7910,DVN/A7FXQU,2018-08-30
restat,dataverse,,https://doi.org/10.7910/DVN/AKQN5B,doi,10.7910,DVN/AKQN5B,2019-05-06
restat,dataverse,,https://doi.org/10.7910/DVN/6ME9UJ,doi,10.7910,DVN/6ME9UJ,2020-04-06
restat,dataverse,,https://doi.org/10.7910/DVN/BMBDFC,doi,10.7910,DVN/BMBDFC,2021-05-12
restat,dataverse,,https://doi.org/10.7910/DVN/DQJHDH,doi,10.7910,DVN/DQJHDH,2024-05-01
restat,dataverse,,https://doi.org/10.7910/DVN/EIPOFB,doi,10.7910,DVN/EIPOFB,2025-04-09
restat,dataverse,,https://doi.org/10.7910/DVN/YUNGTJ,doi,10.7910,DVN/YUNGTJ,2016-04-01
restat,dataverse,,https://doi.org/10.7910/DVN/SU5E5S,doi,10.7910,DVN/SU5E5S,2019-10-04
restat,dataverse,,https://doi.org/10.7910/DVN/WF0G3I,doi,10.7910,DVN/WF0G3I,2021-04-13
restat,dataverse,,https://doi.org/10.7910/DVN/HZFSGD,doi,10.7910,DVN/HZFSGD,2021-03-22
restat,dataverse,,https://doi.org/10.7910/DVN/QLTKXC,doi,10.7910,DVN/QLTKXC,2021-10-26
restat,dataverse,,https://doi.org/10.7910/DVN/22812,doi,10.7910,DVN/22812,2013-10-17
restat,dataverse,,https://doi.org/10.7910/DVN/28116,doi,10.7910,DVN/28116,2014-12-12
restat,dataverse,,https://doi.org/10.7910/DVN/26737,doi,10.7910,DVN/26737,2015-01-08
restat,dataverse,,https://doi.org/10.7910/DVN/27555,doi,10.7910,DVN/27555,2014-10-10
restat,dataverse,,https://doi.org/10.7910/DVN/YUDMG5,doi,10.7910,DVN/YUDMG5,2024-04-08
restat,dataverse,,https://doi.org/10.7910/DVN/R81HSK,doi,10.7910,DVN/R81HSK,2012-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/MJCDBS,doi,10.7910,DVN/MJCDBS,2012-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/GCBK24,doi,10.7910,DVN/GCBK24,2012-03-15
restat,dataverse,,https://doi.org/10.7910/DVN/KL5ROP,doi,10.7910,DVN/KL5ROP,2012-10-02
restat,dataverse,,https://doi.org/10.7910/DVN/LJGLDK,doi,10.7910,DVN/LJGLDK,2015-04-20
restat,dataverse,,https://doi.org/10.7910/DVN/VYLU3M,doi,10.7910,DVN/VYLU3M,2025-01-07
restat,dataverse,,https://doi.org/10.7910/DVN/HIT56P,doi,10.7910,DVN/HIT56P,2024-12-09
restat,dataverse,,https://doi.org/10.7910/DVN/U17HOB,doi,10.7910,DVN/U17HOB,2013-09-06
restat,dataverse,,https://doi.org/10.7910/DVN/CC42MM,doi,10.7910,DVN/CC42MM,2012-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/26816,doi,10.7910,DVN/26816,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/27505,doi,10.7910,DVN/27505,2015-01-16
restat,dataverse,,https://doi.org/10.7910/DVN/26735,doi,10.7910,DVN/26735,2015-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/KNTTQB,doi,10.7910,DVN/KNTTQB,2013-05-17
restat,dataverse,,https://doi.org/10.7910/DVN/ULGS5H,doi,10.7910,DVN/ULGS5H,2013-09-06
restat,dataverse,,https://doi.org/10.7910/DVN/EUKMBF,doi,10.7910,DVN/EUKMBF,2012-12-12
restat,dataverse,,https://doi.org/10.7910/DVN/IE4XVT,doi,10.7910,DVN/IE4XVT,2010-10-19
restat,dataverse,,https://doi.org/10.7910/DVN/BDZMNG,doi,10.7910,DVN/BDZMNG,2010-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/MJAPQ9,doi,10.7910,DVN/MJAPQ9,2015-10-22
restat,dataverse,,https://doi.org/10.7910/DVN/UJO3WH,doi,10.7910,DVN/UJO3WH,2015-07-01
restat,dataverse,,https://doi.org/10.7910/DVN/21SOIQ,doi,10.7910,DVN/21SOIQ,2015-12-11
restat,dataverse,,https://doi.org/10.7910/DVN/S2HWCS,doi,10.7910,DVN/S2HWCS,2016-06-20
restat,dataverse,,https://doi.org/10.7910/DVN/PODEN5,doi,10.7910,DVN/PODEN5,2017-12-20
restat,dataverse,,https://doi.org/10.7910/DVN/LK86SC,doi,10.7910,DVN/LK86SC,2017-10-25
restat,dataverse,,https://doi.org/10.7910/DVN/XL4LZU,doi,10.7910,DVN/XL4LZU,2021-03-22
restat,dataverse,,https://doi.org/10.7910/DVN/IQAKLC,doi,10.7910,DVN/IQAKLC,2021-06-02
restat,dataverse,,https://doi.org/10.7910/DVN/L1RVJC,doi,10.7910,DVN/L1RVJC,2021-06-16
restat,dataverse,,https://doi.org/10.7910/DVN/RUQQYM,doi,10.7910,DVN/RUQQYM,2018-09-28
restat,dataverse,,https://doi.org/10.7910/DVN/B2OMH2,doi,10.7910,DVN/B2OMH2,2020-10-05
restat,dataverse,,https://doi.org/10.7910/DVN/JJV7SM,doi,10.7910,DVN/JJV7SM,2020-12-15
restat,dataverse,,https://doi.org/10.7910/DVN/QLFCKO,doi,10.7910,DVN/QLFCKO,2020-10-21
restat,dataverse,,https://doi.org/10.7910/DVN/P8EZKH,doi,10.7910,DVN/P8EZKH,2017-02-10
restat,dataverse,,https://doi.org/10.7910/DVN/NNRVNC,doi,10.7910,DVN/NNRVNC,2017-05-10
restat,dataverse,,https://doi.org/10.7910/DVN/ZVWOCH,doi,10.7910,DVN/ZVWOCH,2016-08-11
restat,dataverse,,https://doi.org/10.7910/DVN/KKGA79,doi,10.7910,DVN/KKGA79,2017-03-20
restat,dataverse,,https://doi.org/10.7910/DVN/8KQJBJ,doi,10.7910,DVN/8KQJBJ,2018-07-25
restat,dataverse,,https://doi.org/10.7910/DVN/IEFKZX,doi,10.7910,DVN/IEFKZX,2018-04-27
restat,dataverse,,https://doi.org/10.7910/DVN/TOYGWR,doi,10.7910,DVN/TOYGWR,2018-03-23
restat,dataverse,,https://doi.org/10.7910/DVN/UJE1UY,doi,10.7910,DVN/UJE1UY,2017-06-29
restat,dataverse,,https://doi.org/10.7910/DVN/MFAHOX,doi,10.7910,DVN/MFAHOX,2020-06-30
restat,dataverse,,https://doi.org/10.7910/DVN/3XQLAG,doi,10.7910,DVN/3XQLAG,2020-05-18
restat,dataverse,,https://doi.org/10.7910/DVN/WMUGC4,doi,10.7910,DVN/WMUGC4,2018-08-16
restat,dataverse,,https://doi.org/10.7910/DVN/I7WLOV,doi,10.7910,DVN/I7WLOV,2021-09-15
restat,dataverse,,https://doi.org/10.7910/DVN/STFNPY,doi,10.7910,DVN/STFNPY,2018-07-16
restat,dataverse,,https://doi.org/10.7910/DVN/OK5PUL,doi,10.7910,DVN/OK5PUL,2019-02-04
restat,dataverse,,https://doi.org/10.7910/DVN/2QZHPA,doi,10.7910,DVN/2QZHPA,2020-04-20
restat,dataverse,,https://doi.org/10.7910/DVN/HXZOCG,doi,10.7910,DVN/HXZOCG,2020-11-09
restat,dataverse,,https://doi.org/10.7910/DVN/VVV4NA,doi,10.7910,DVN/VVV4NA,2024-08-22
restat,dataverse,,https://doi.org/10.7910/DVN/BVWWOQ,doi,10.7910,DVN/BVWWOQ,2015-08-31
restat,dataverse,,https://doi.org/10.7910/DVN/UNXRHW,doi,10.7910,DVN/UNXRHW,2017-05-30
restat,dataverse,,https://doi.org/10.7910/DVN/1NKJO3,doi,10.7910,DVN/1NKJO3,2016-05-23
restat,dataverse,,https://doi.org/10.7910/DVN/4LAELO,doi,10.7910,DVN/4LAELO,2016-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/GKJWUG,doi,10.7910,DVN/GKJWUG,2015-10-20
restat,dataverse,,https://doi.org/10.7910/DVN/JFT9I2,doi,10.7910,DVN/JFT9I2,2024-06-03
restat,dataverse,,https://doi.org/10.7910/DVN/HJFWTK,doi,10.7910,DVN/HJFWTK,2012-09-20
restat,dataverse,,https://doi.org/10.7910/DVN/ZSQJOM,doi,10.7910,DVN/ZSQJOM,2012-08-03
restat,dataverse,,https://doi.org/10.7910/DVN/CAGFVL,doi,10.7910,DVN/CAGFVL,2013-08-06
restat,dataverse,,https://doi.org/10.7910/DVN/27184,doi,10.7910,DVN/27184,2014-09-12
restat,dataverse,,https://doi.org/10.7910/DVN/27780,doi,10.7910,DVN/27780,2014-11-10
restat,dataverse,,https://doi.org/10.7910/DVN/23493,doi,10.7910,DVN/23493,2013-12-03
restat,dataverse,,https://doi.org/10.7910/DVN/27159,doi,10.7910,DVN/27159,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/QKCHYM,doi,10.7910,DVN/QKCHYM,2013-01-11
restat,dataverse,,https://doi.org/10.7910/DVN/SFUKMW,doi,10.7910,DVN/SFUKMW,2012-05-09
restat,dataverse,,https://doi.org/10.7910/DVN/27514,doi,10.7910,DVN/27514,2014-10-07
restat,dataverse,,https://doi.org/10.7910/DVN/24349,doi,10.7910,DVN/24349,2014-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/BC6GOW,doi,10.7910,DVN/BC6GOW,2012-05-15
restat,dataverse,,https://doi.org/10.7910/DVN/VPF6HI,doi,10.7910,DVN/VPF6HI,2023-11-28
restat,dataverse,,https://doi.org/10.7910/DVN/TBUGVA,doi,10.7910,DVN/TBUGVA,2024-01-08
restat,dataverse,,https://doi.org/10.7910/DVN/LAC9ZB,doi,10.7910,DVN/LAC9ZB,2017-01-25
restat,dataverse,,https://doi.org/10.7910/DVN/WSHXJR,doi,10.7910,DVN/WSHXJR,2018-06-28
restat,dataverse,,https://doi.org/10.7910/DVN/X3P3WR,doi,10.7910,DVN/X3P3WR,2018-06-25
restat,dataverse,,https://doi.org/10.7910/DVN/KEIMA9,doi,10.7910,DVN/KEIMA9,2019-05-06
restat,dataverse,,https://doi.org/10.7910/DVN/ELQNSN,doi,10.7910,DVN/ELQNSN,2020-01-17
restat,dataverse,,https://doi.org/10.7910/DVN/OLKHD7,doi,10.7910,DVN/OLKHD7,2019-11-04
restat,dataverse,,https://doi.org/10.7910/DVN/WCS9PO,doi,10.7910,DVN/WCS9PO,2017-12-15
restat,dataverse,,https://doi.org/10.7910/DVN/GJFTDC,doi,10.7910,DVN/GJFTDC,2019-02-25
restat,dataverse,,https://doi.org/10.7910/DVN/YT45AO,doi,10.7910,DVN/YT45AO,2016-07-27
restat,dataverse,,https://doi.org/10.7910/DVN/GHXA9H,doi,10.7910,DVN/GHXA9H,2017-08-23
restat,dataverse,,https://doi.org/10.7910/DVN/PY8LBS,doi,10.7910,DVN/PY8LBS,2016-02-05
restat,dataverse,,https://doi.org/10.7910/DVN/GVZZVH,doi,10.7910,DVN/GVZZVH,2016-01-28
restat,dataverse,,https://doi.org/10.7910/DVN/KKMRXB,doi,10.7910,DVN/KKMRXB,2019-02-27
restat,dataverse,,https://doi.org/10.7910/DVN/VEZTKG,doi,10.7910,DVN/VEZTKG,2025-04-29
restat,dataverse,,https://doi.org/10.7910/DVN/26764,doi,10.7910,DVN/26764,2015-03-13
restat,dataverse,,https://doi.org/10.7910/DVN/AW2UQU,doi,10.7910,DVN/AW2UQU,2013-09-06
restat,dataverse,,https://doi.org/10.7910/DVN/TEW68X,doi,10.7910,DVN/TEW68X,2013-09-09
restat,dataverse,,https://doi.org/10.7910/DVN/QUSG2J,doi,10.7910,DVN/QUSG2J,2013-04-15
restat,dataverse,,https://doi.org/10.7910/DVN/FLRRCM,doi,10.7910,DVN/FLRRCM,2013-09-09
restat,dataverse,,https://doi.org/10.7910/DVN/28731,doi,10.7910,DVN/28731,2015-01-23
restat,dataverse,,https://doi.org/10.7910/DVN/MN8XTU,doi,10.7910,DVN/MN8XTU,2012-06-07
restat,dataverse,,https://doi.org/10.7910/DVN/HSLWDN,doi,10.7910,DVN/HSLWDN,2012-06-15
restat,dataverse,,https://doi.org/10.7910/DVN/WF8YEM,doi,10.7910,DVN/WF8YEM,2013-02-28
restat,dataverse,,https://doi.org/10.7910/DVN/27669,doi,10.7910,DVN/27669,2014-10-28
restat,dataverse,,https://doi.org/10.7910/DVN/26947,doi,10.7910,DVN/26947,2015-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/SPDQZR,doi,10.7910,DVN/SPDQZR,2013-05-29
restat,dataverse,,https://doi.org/10.7910/DVN/HQZEMA,doi,10.7910,DVN/HQZEMA,2012-04-11
restat,dataverse,,https://doi.org/10.7910/DVN/SPRN0C,doi,10.7910,DVN/SPRN0C,2010-11-23
restat,dataverse,,https://doi.org/10.7910/DVN/FNTRQI,doi,10.7910,DVN/FNTRQI,2024-12-02
restat,dataverse,,https://doi.org/10.7910/DVN/TS1BUU,doi,10.7910,DVN/TS1BUU,2025-02-13
restat,dataverse,,https://doi.org/10.7910/DVN/IOXYOV,doi,10.7910,DVN/IOXYOV,2015-07-30
restat,dataverse,,https://doi.org/10.7910/DVN/N4TMYQ,doi,10.7910,DVN/N4TMYQ,2015-10-06
restat,dataverse,,https://doi.org/10.7910/DVN/V9DYKW,doi,10.7910,DVN/V9DYKW,2015-09-14
restat,dataverse,,https://doi.org/10.7910/DVN/HNLHPG,doi,10.7910,DVN/HNLHPG,2016-01-28
restat,dataverse,,https://doi.org/10.7910/DVN/LPZLBF,doi,10.7910,DVN/LPZLBF,2018-05-08
restat,dataverse,,https://doi.org/10.7910/DVN/JEGTBX,doi,10.7910,DVN/JEGTBX,2022-03-10
restat,dataverse,,https://doi.org/10.7910/DVN/USYJLG,doi,10.7910,DVN/USYJLG,2021-01-12
restat,dataverse,,https://doi.org/10.7910/DVN/Z0HZW9,doi,10.7910,DVN/Z0HZW9,2016-05-12
restat,dataverse,,https://doi.org/10.7910/DVN/KY9AWG,doi,10.7910,DVN/KY9AWG,2019-05-13
restat,dataverse,,https://doi.org/10.7910/DVN/DIH2BZ,doi,10.7910,DVN/DIH2BZ,2019-05-28
restat,dataverse,,https://doi.org/10.7910/DVN/PG6GQS,doi,10.7910,DVN/PG6GQS,2022-03-17
restat,dataverse,,https://doi.org/10.7910/DVN/WTQMNQ,doi,10.7910,DVN/WTQMNQ,2021-02-12
restat,dataverse,,https://doi.org/10.7910/DVN/DGYKYJ,doi,10.7910,DVN/DGYKYJ,2021-01-27
restat,dataverse,,https://doi.org/10.7910/DVN/BIASID,doi,10.7910,DVN/BIASID,2021-02-11
restat,dataverse,,https://doi.org/10.7910/DVN/DOQPNK,doi,10.7910,DVN/DOQPNK,2020-02-19
restat,dataverse,,https://doi.org/10.7910/DVN/67CUSW,doi,10.7910,DVN/67CUSW,2020-04-08
restat,dataverse,,https://doi.org/10.7910/DVN/IER6EF,doi,10.7910,DVN/IER6EF,2020-08-24
restat,dataverse,,https://doi.org/10.7910/DVN/JIYR8A,doi,10.7910,DVN/JIYR8A,2020-06-08
restat,dataverse,,https://doi.org/10.7910/DVN/GDV9UM,doi,10.7910,DVN/GDV9UM,2024-01-08
restat,dataverse,,https://doi.org/10.7910/DVN/H5CWEP,doi,10.7910,DVN/H5CWEP,2024-08-23
restat,dataverse,,https://doi.org/10.7910/DVN/CE4EAZ,doi,10.7910,DVN/CE4EAZ,2024-05-28
restat,dataverse,,https://doi.org/10.7910/DVN/YOMTZT,doi,10.7910,DVN/YOMTZT,2015-08-31
restat,dataverse,,https://doi.org/10.7910/DVN/9NOYOV,doi,10.7910,DVN/9NOYOV,2015-06-11
restat,dataverse,,https://doi.org/10.7910/DVN/QP8HEN,doi,10.7910,DVN/QP8HEN,2025-06-19
restat,dataverse,,https://doi.org/10.7910/DVN/PQ7QNG,doi,10.7910,DVN/PQ7QNG,2024-10-16
restat,dataverse,,https://doi.org/10.7910/DVN/25073,doi,10.7910,DVN/25073,2014-03-21
restat,dataverse,,https://doi.org/10.7910/DVN/PCDG7J,doi,10.7910,DVN/PCDG7J,2013-03-14
restat,dataverse,,https://doi.org/10.7910/DVN/24256,doi,10.7910,DVN/24256,2014-01-22
restat,dataverse,,https://doi.org/10.7910/DVN/5RWA8I,doi,10.7910,DVN/5RWA8I,2013-01-11
restat,dataverse,,https://doi.org/10.7910/DVN/MOTPKF,doi,10.7910,DVN/MOTPKF,2012-04-11
restat,dataverse,,https://doi.org/10.7910/DVN/22906,doi,10.7910,DVN/22906,2013-10-28
restat,dataverse,,https://doi.org/10.7910/DVN/28627,doi,10.7910,DVN/28627,2015-01-12
restat,dataverse,,https://doi.org/10.7910/DVN/26247,doi,10.7910,DVN/26247,2014-07-17
restat,dataverse,,https://doi.org/10.7910/DVN/26890,doi,10.7910,DVN/26890,2014-08-19
restat,dataverse,,https://doi.org/10.7910/DVN/CJM3JS,doi,10.7910,DVN/CJM3JS,2012-08-01
restat,dataverse,,https://doi.org/10.7910/DVN/ZTC4ND,doi,10.7910,DVN/ZTC4ND,2012-01-19
restat,dataverse,,https://doi.org/10.7910/DVN/24208,doi,10.7910,DVN/24208,2014-01-13
restat,dataverse,,https://doi.org/10.7910/DVN/UJDNLD,doi,10.7910,DVN/UJDNLD,2012-04-24
restat,dataverse,,https://doi.org/10.7910/DVN/25205,doi,10.7910,DVN/25205,2014-03-26
restat,dataverse,,https://doi.org/10.7910/DVN/26894,doi,10.7910,DVN/26894,2014-09-24
restat,dataverse,,https://doi.org/10.7910/DVN/RQOCKS,doi,10.7910,DVN/RQOCKS,2016-09-02
